name,twin,wildfire,opposition,reanimator,cheat,artifacts,storm,stax,burn,stoneforge,armageddon,skullclamp,counterburn,pox,monowhite,monored,naturalorder,edric,reveillark,spellsmatter,pod,oath,fivecolor,balance,moat,upheaval,mentor,abyss,crucible,superfriends,survival,blink,tokens,channel
Gideon of the Trials,0,0.8620689655172413,0,0,0,0,0,0.6896551724137931,1.7241379310344827,0.7987220447284346,1.256281407035176,0.5561735261401557,0,0,2.2522522522522523,0,0.5107252298263534,3.3333333333333335,0.4748338081671415,0,0,0,0,0.8833922261484098,1.9047619047619047,0,6.024096385542169,0,0,6.142506142506143,1.4097744360902256,0,2.380952380952381,0
Pernicious Deed,0,0.8620689655172413,0,0.4618937644341801,0.4409171075837742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954022
Phyrexian Arena,0,0,0,0.6928406466512702,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramunap Excavator,0,0,1.2077294685990339,0,0,0,0,0.6896551724137931,0,0.7987220447284346,1.256281407035176,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,8.152173913043478,1.2285012285012284,0.4699248120300752,0,2.380952380952381,0
Toxic Deluge,0,0,0.6038647342995169,1.8475750577367205,0.4409171075837742,2.493765586034913,0,0.6896551724137931,0,0,0,0,0,0,0,0,0,0,0.4748338081671415,3.508771929824561,0,0,0,2.65017667844523,0.9523809523809523,2.100840336134454,0,0,0,0,0,0,0,0
"Kalitas, Traitor of Ghet",0,0,0,0.6928406466512702,0,0,0,2.0689655172413794,0,0,0,1.1123470522803114,0,0,0,0,0,0,0,1.7543859649122806,0,0,0,0.4416961130742049,0,0,0,0,2.717391304347826,0,0,0,0,0
"Karn, Scion of Urza",1.3066202090592334,0,0.6038647342995169,0.4618937644341801,0,0.41562759767248547,0,0,0,0,0,0,0,0,0,0,1.0214504596527068,0,0.4748338081671415,0,0,0,0,0.8833922261484098,0.9523809523809523,0,0,0,0,2.457002457002457,0,0,1.1904761904761905,0
Parallax Wave,0,0.8620689655172413,3.6231884057971016,0.4618937644341801,0,0.41562759767248547,0,1.3793103448275863,0,0,1.6750418760469012,1.668520578420467,0,0,0,0,1.0214504596527068,0,2.3741690408357075,0,0,0,0,1.325088339222615,1.9047619047619047,0.5252100840336135,6.024096385542169,0,2.717391304347826,1.2285012285012284,2.3496240601503757,15.625,2.380952380952381,0
Ravages of War,0,0.8620689655172413,0.6038647342995169,0,0,0.41562759767248547,0,4.137931034482759,0,0.7987220447284346,8.793969849246231,0.5561735261401557,0,0,3.3783783783783785,0,0,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0,0,0,0
Sun Titan,0.4355400696864111,0,0,0.23094688221709006,0,0,0,0,0,2.3961661341853033,0.4187604690117253,0,0,0,1.1261261261261262,0,1.0214504596527068,0,0.949667616334283,0,0,0,0,0,0.9523809523809523,0,0,0,0,1.2285012285012284,1.8796992481203008,0,1.1904761904761905,0
Ancient Tomb,1.3066202090592334,4.310344827586207,0,0.9237875288683602,0.8818342151675485,2.0781379883624274,5.319148936170213,0.6896551724137931,1.7241379310344827,0.7987220447284346,1.256281407035176,0,0,0,0,0.8103727714748784,1.0214504596527068,0,0,0,0,0,0,0.4416961130742049,0.9523809523809523,2.6260504201680672,0,0,2.717391304347826,0,0.4699248120300752,0,1.1904761904761905,0
Llanowar Wastes,0,0,0,0.9237875288683602,1.3227513227513228,0,0,1.3793103448275863,0,0,0.4187604690117253,0.5561735261401557,0,0,0,0,0,3.3333333333333335,0.4748338081671415,0,0,3.4482758620689653,0,0.4416961130742049,0,0,0,0,2.717391304347826,0,0.4699248120300752,0,0,1.4367816091954022
Diregraf Ghoul,0,0,0,0,0,0,0,4.137931034482759,0,0,1.256281407035176,0,0,0,0,0,0,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Duress,0,0,0,1.3856812933025404,0.4409171075837742,0.8312551953449709,0,5.517241379310345,0,2.3961661341853033,2.0938023450586263,0,0,17.24137931034483,0,0,0,0,0.4748338081671415,0,0,3.4482758620689653,0,0.4416961130742049,0.9523809523809523,0.5252100840336135,0,0,2.717391304347826,0,0.4699248120300752,0,0,0
Kessig Prowler,0,0,0,0,0,0,0,0.6896551724137931,0,0,0.4187604690117253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Vampiric Tutor,0.4355400696864111,1.7241379310344827,0.6038647342995169,3.9260969976905313,2.2045855379188715,1.6625103906899419,0,3.4482758620689653,0,1.597444089456869,2.0938023450586263,1.1123470522803114,0,0,0,0,1.0214504596527068,0,0.949667616334283,1.7543859649122806,0,6.896551724137931,0,0.8833922261484098,0.9523809523809523,1.5756302521008403,0,0,2.717391304347826,2.457002457002457,0.9398496240601504,0,0,4.310344827586207
Warden of the First Tree,0,0,0,0,0,0,0,0.6896551724137931,0,0,0.4187604690117253,0.5561735261401557,0,0,0,0,0.5107252298263534,3.3333333333333335,1.4245014245014245,0,0,0,0,0,0,0,0,0,2.717391304347826,1.2285012285012284,1.8796992481203008,0,1.1904761904761905,0
Asylum Visitor,0,0,0.6038647342995169,0.23094688221709006,0,0,0,0.6896551724137931,0,0,0,0,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Bloodghast,0,0,0,0.4618937644341801,0,0,0,2.7586206896551726,0,0,1.256281407035176,0,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Life from the Loam,0,0,0,0.23094688221709006,0,0,0,0.6896551724137931,0,0,0,0.5561735261401557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Sinkhole,0,0,0,0.23094688221709006,0,0,0,5.517241379310345,0,0,1.6750418760469012,0.5561735261401557,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Winter Orb,0.4355400696864111,0,0,0,0,0.41562759767248547,0,6.896551724137931,0,0,3.7688442211055277,0,0,0,2.2522522522522523,0,0.5107252298263534,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,5.434782608695652,0,0.4699248120300752,0,0,0
Kitchen Finks,0,0,0,0.6928406466512702,0,0,0,0.6896551724137931,0,2.3961661341853033,0.4187604690117253,1.668520578420467,0,0,1.1261261261261262,0,1.0214504596527068,3.3333333333333335,1.4245014245014245,0,1.557632398753894,0,0,0,0.9523809523809523,0,0,0,2.717391304347826,0,2.819548872180451,0,2.380952380952381,0
"Braids, Cabal Minion",0,0,0,0.4618937644341801,0,0,0,10.344827586206897,0,0.7987220447284346,2.0938023450586263,0,0,0,0,0,0,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Smokestack,0,0,0,0.23094688221709006,0,0,0,6.896551724137931,0,0.7987220447284346,0.8375209380234506,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0.4699248120300752,0,0,0
Concealed Courtyard,0,0,0,0,0,0,0,0,0,1.597444089456869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hissing Quagmire,0,0.8620689655172413,0,1.6166281755196306,0.8818342151675485,0,0,0.6896551724137931,0,0,0,1.668520578420467,0,0,0,0,0.5107252298263534,0,0.949667616334283,0,0,0,0,0.4416961130742049,0,0.5252100840336135,0,0,0,1.2285012285012284,1.8796992481203008,0,1.1904761904761905,1.4367816091954022
Razorverge Thicket,0,0,0,0,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enlightened Tutor,0.4355400696864111,0,0,0.23094688221709006,0.4409171075837742,0.41562759767248547,0,1.3793103448275863,0,0.7987220447284346,1.256281407035176,0,0,0,0,0,0.5107252298263534,0,0.949667616334283,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0.4699248120300752,0,1.1904761904761905,0
Joraga Treespeaker,0.4355400696864111,0,1.8115942028985508,0.23094688221709006,0,0,0,0,0,0.7987220447284346,0,1.1123470522803114,0,0,0,0,3.0643513789581207,6.666666666666667,1.899335232668566,0,3.115264797507788,0,0,0,0,1.050420168067227,0,0,0,0,1.8796992481203008,0,0,1.4367816091954022
Fauna Shaman,1.3066202090592334,0,0.6038647342995169,1.1547344110854503,1.3227513227513228,0.41562759767248547,0,0,0,0,0,2.2246941045606228,0,0,0,0,3.575076608784474,0,3.3238366571699904,0,4.672897196261682,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,4.2293233082706765,0,3.5714285714285716,1.4367816091954022
Orzhov Signet,0,1.7241379310344827,0.6038647342995169,0.23094688221709006,0.8818342151675485,2.0781379883624274,0,0,0,0.7987220447284346,0,1.668520578420467,0,0,0,0,0.5107252298263534,0,2.3741690408357075,0,0,0,0,1.7667844522968197,0.9523809523809523,2.100840336134454,0,0,0,1.2285012285012284,1.4097744360902256,0,2.380952380952381,0
Sakura-Tribe Elder,0.4355400696864111,0,0,0.23094688221709006,0.4409171075837742,0,0,0,0,0,0,1.1123470522803114,0,0,0,0,2.0429009193054135,6.666666666666667,2.3741690408357075,0,0,0,0,0.4416961130742049,0,0.5252100840336135,0,0,0,1.2285012285012284,2.819548872180451,0,1.1904761904761905,1.4367816091954022
Survival of the Fittest,0,0,0,1.3856812933025404,0,0,0,0,0,0,0,3.8932146829810903,0,0,0,0,3.575076608784474,0,3.798670465337132,0,1.557632398753894,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,11.278195488721805,15.625,2.380952380952381,0
Tarmogoyf,0,0,0.6038647342995169,0.6928406466512702,0,0,0,0.6896551724137931,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,1.4245014245014245,0,0,0,0,0,0,0,0,0,0,0,1.8796992481203008,0,1.1904761904761905,0
Courser of Kruphix,0,0,1.8115942028985508,0.23094688221709006,0,0,0,0,0,0.7987220447284346,0,0.5561735261401557,0,0,0,0,2.0429009193054135,0,0.4748338081671415,0,1.557632398753894,0,0,0,0,0.5252100840336135,0,0,0,0,1.8796992481203008,0,0,1.4367816091954022
Eternal Witness,0,0,1.8115942028985508,0.9237875288683602,0,0,0,0.6896551724137931,0,0,0,0.5561735261401557,0,0,0,0,4.085801838610827,6.666666666666667,2.3741690408357075,0,1.557632398753894,0,0,0.4416961130742049,0,0.5252100840336135,0,0,2.717391304347826,0,3.7593984962406015,0,0,2.8735632183908044
Reclamation Sage,0.8710801393728222,0,0,2.3094688221709005,0.4409171075837742,0,0,0.6896551724137931,0,0.7987220447284346,0.4187604690117253,2.7808676307007785,0,0,0,0,6.128702757916241,10,4.273504273504273,0,3.115264797507788,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,5.639097744360902,0,0,0
Recurring Nightmare,0,0,1.2077294685990339,6.697459584295612,0.4409171075837742,0.41562759767248547,0,0,0,0,0,2.2246941045606228,0,0,0,0,1.0214504596527068,0,1.4245014245014245,0,0,0,0,0,0,0,0,0,0,0,2.3496240601503757,0,0,0
"Thrun, the Last Troll",0,0,0,0,0,0,0,0,0,0,0,1.668520578420467,0,0,0,0,1.5321756894790604,3.3333333333333335,0,0,1.557632398753894,0,0,0,0,0,0,0,0,0,1.4097744360902256,0,1.1904761904761905,0
Acidic Slime,0,0,0.6038647342995169,0.6928406466512702,0.4409171075837742,0,0,0,0,0.7987220447284346,0.4187604690117253,2.2246941045606228,0,0,0,0,2.5536261491317673,0,2.3741690408357075,0,3.115264797507788,0,0,0,0,0.5252100840336135,0,0,0,0,3.289473684210526,15.625,0,0
Woodfall Primus,0,0,0,2.0785219399538106,5.731922398589065,0.41562759767248547,0,0,0,0,0.4187604690117253,0.5561735261401557,0,0,0,0,4.085801838610827,0,0.4748338081671415,0,0,3.4482758620689653,0,0,0,1.050420168067227,0,0,0,0,2.3496240601503757,0,0,4.310344827586207
Gaea's Cradle,0.4355400696864111,0,1.2077294685990339,0.6928406466512702,0.4409171075837742,0,0,0,0,0.7987220447284346,0.4187604690117253,1.1123470522803114,0,0,0,0,4.59652706843718,0,1.4245014245014245,0,1.557632398753894,0,0,0,0,0,0,0,2.717391304347826,0,2.3496240601503757,0,0,0
Treetop Village,0,0.8620689655172413,0,0.4618937644341801,0.8818342151675485,0,0,0,0,0.7987220447284346,0,0,0,0,0,0,1.5321756894790604,0,3.3238366571699904,0,3.115264797507788,3.4482758620689653,0,0,0,0.5252100840336135,0,0,0,0,2.819548872180451,0,1.1904761904761905,0
Tropical Island,1.3066202090592334,0,3.0193236714975846,1.1547344110854503,0.8818342151675485,0,0,0,0,0,0.4187604690117253,1.1123470522803114,0,0,0,0,1.5321756894790604,6.666666666666667,0.949667616334283,0,1.557632398753894,0,0,0.4416961130742049,0,0.5252100840336135,0,0,0,0,0.9398496240601504,0,0,2.8735632183908044
Walking Ballista,0.8710801393728222,0,1.8115942028985508,0.6928406466512702,0.8818342151675485,2.9093931837073983,0,1.3793103448275863,0,0,0,1.1123470522803114,0,0,0,0.8103727714748784,1.0214504596527068,0,0,0,0,0,0,0.8833922261484098,0.9523809523809523,3.1512605042016806,0,0,0,0,0.9398496240601504,0,0,1.4367816091954022
Arbor Elf,0,0,0.6038647342995169,0.23094688221709006,0.8818342151675485,0.41562759767248547,0,0,0,0.7987220447284346,0,1.1123470522803114,0,0,0,0,3.575076608784474,6.666666666666667,0.949667616334283,0,0,0,0,0,0,1.5756302521008403,0,0,2.717391304347826,0,0.9398496240601504,0,0,2.8735632183908044
Llanowar Elves,0.4355400696864111,0,2.4154589371980677,0.6928406466512702,0.4409171075837742,0.41562759767248547,0,0,0,0.7987220447284346,0.4187604690117253,3.337041156840934,0,0,0,0,4.085801838610827,0,0.949667616334283,0,4.672897196261682,0,0,0,0,2.100840336134454,0,0,0,0,4.2293233082706765,0,1.1904761904761905,0
Noble Hierarch,0.4355400696864111,0,4.830917874396135,1.1547344110854503,0.4409171075837742,0,0,0,0,0,1.256281407035176,2.7808676307007785,0,0,0,0,3.575076608784474,3.3333333333333335,4.273504273504273,0,3.115264797507788,0,0,0,0,0.5252100840336135,0,0,5.434782608695652,1.2285012285012284,2.819548872180451,15.625,1.1904761904761905,1.4367816091954022
Heir of Falkenrath,0,0,0,1.1547344110854503,0,0,0,0,0,0,0.4187604690117253,0.5561735261401557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Cobra,0.4355400696864111,0,0.6038647342995169,0.4618937644341801,0.4409171075837742,0,0,0,0,0.7987220447284346,0.4187604690117253,2.7808676307007785,0,0,0,0,4.085801838610827,0,1.4245014245014245,0,1.557632398753894,0,0,0,0,1.5756302521008403,0,0,0,1.2285012285012284,3.289473684210526,0,0,1.4367816091954022
Noose Constrictor,0,0,0,0.6928406466512702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4699248120300752,0,0,0
Qasali Pridemage,0,0,0,0.23094688221709006,0,0,0,0,0,0,1.256281407035176,1.1123470522803114,0,0,0,0,0,0,0.949667616334283,0,0,0,0,0.4416961130742049,0,0,0,0,2.717391304347826,0,0.9398496240601504,15.625,0,0
Regrowth,0.4355400696864111,0,0.6038647342995169,0.23094688221709006,0,0,5.319148936170213,0,0,0,0,0.5561735261401557,0,0,0,0,1.5321756894790604,0,0,0,0,0,0,0,0,0,0,0,0,1.2285012285012284,0.9398496240601504,0,0,0
Garruk Wildspeaker,0,0.8620689655172413,0,0.23094688221709006,0.8818342151675485,0.41562759767248547,0,0,0,0.7987220447284346,0.4187604690117253,2.2246941045606228,0,0,0,0,3.0643513789581207,3.3333333333333335,1.4245014245014245,0,4.672897196261682,6.896551724137931,0,0.4416961130742049,0,0.5252100840336135,0,0,0,2.457002457002457,3.289473684210526,15.625,1.1904761904761905,1.4367816091954022
Master of the Wild Hunt,0,0,0,0.4618937644341801,0.4409171075837742,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,1.0214504596527068,3.3333333333333335,0,0,0,0,0,0,0,0.5252100840336135,0,0,0,0,0.9398496240601504,0,0,1.4367816091954022
Plow Under,0,0,0.6038647342995169,0.23094688221709006,0,0.41562759767248547,0,0,0,0,0.4187604690117253,1.668520578420467,0,0,0,0,3.575076608784474,6.666666666666667,2.3741690408357075,0,1.557632398753894,0,0,0,0,1.050420168067227,0,0,0,1.2285012285012284,4.2293233082706765,0,2.380952380952381,1.4367816091954022
Thragtusk,0,0,0,0.6928406466512702,0.4409171075837742,0,0,0,0,0,0,1.1123470522803114,0,0,0,0,3.575076608784474,0,0.949667616334283,0,1.557632398753894,0,0,0,0,0.5252100840336135,0,0,0,2.457002457002457,1.4097744360902256,0,1.1904761904761905,0
Farseek,0,0,0,0.23094688221709006,0.4409171075837742,0,0,0,0,0,0,0,0,0,0,0,1.5321756894790604,3.3333333333333335,0,0,1.557632398753894,0,0,0,0,0,0,0,0,1.2285012285012284,0.9398496240601504,0,1.1904761904761905,1.4367816091954022
"Elspeth, Sun's Champion",0,2.586206896551724,1.2077294685990339,0,0.4409171075837742,0.8312551953449709,0,0.6896551724137931,0,0.7987220447284346,0.4187604690117253,1.668520578420467,0,0,0,0,1.0214504596527068,0,0.949667616334283,0,0,3.4482758620689653,0,1.7667844522968197,4.761904761904762,0.5252100840336135,0,0,0,3.6855036855036856,0.9398496240601504,0,3.5714285714285716,0
Winds of Abandon,0,0,0.6038647342995169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0.4748338081671415,0,0,0,0,0.4416961130742049,0,0,0,0,0,0,0,0,1.1904761904761905,0
Wall of Roots,0,0,1.2077294685990339,0.4618937644341801,0,0,0,0.6896551724137931,0,0,0.4187604690117253,1.1123470522803114,0,0,0,0,3.575076608784474,3.3333333333333335,2.3741690408357075,0,0,0,0,0,0,0,0,0,0,0,3.289473684210526,0,1.1904761904761905,1.4367816091954022
Knight of Autumn,0,0,0.6038647342995169,0.23094688221709006,0,0,0,0,0,0.7987220447284346,0.4187604690117253,2.2246941045606228,0,0,0,0,1.0214504596527068,0,2.3741690408357075,0,0,0,0,0,0,0,0,0,0,0,1.8796992481203008,0,2.380952380952381,0
Fastbond,0,0,0,0,0,0,0,0.6896551724137931,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,1.050420168067227,0,0,0,0,0.4699248120300752,0,0,0
Grand Coliseum,1.7421602787456445,0.8620689655172413,3.0193236714975846,1.3856812933025404,0.8818342151675485,0.8312551953449709,0,0,0,0.7987220447284346,0,1.668520578420467,0,0,0,0,1.0214504596527068,0,0.949667616334283,1.7543859649122806,1.557632398753894,0,0,2.208480565371025,0,2.100840336134454,6.024096385542169,0,0,2.457002457002457,1.4097744360902256,0,3.5714285714285716,0
"Elesh Norn, Grand Cenobite",0,0,0.6038647342995169,0.9237875288683602,2.6455026455026456,0.8312551953449709,0,0,0,0,0,0,0,0,0,0,1.5321756894790604,0,0.949667616334283,0,0,6.896551724137931,0,0,1.9047619047619047,0,0,0,0,1.2285012285012284,1.4097744360902256,0,1.1904761904761905,0
Fyndhorn Elves,0,0,1.8115942028985508,1.1547344110854503,0,0,0,0,0,0,0,2.7808676307007785,0,0,0,0,3.575076608784474,3.3333333333333335,0.949667616334283,0,0,0,0,0,0,0,0,0,0,0,2.819548872180451,0,0,1.4367816091954022
"Nissa, Vastwood Seer",0,0,0,0.9237875288683602,0,0,0,0,0,0.7987220447284346,0,1.1123470522803114,0,0,0,0,3.0643513789581207,3.3333333333333335,1.4245014245014245,0,3.115264797507788,0,0,0,0,0.5252100840336135,0,0,0,0,1.4097744360902256,0,0,2.8735632183908044
Birds of Paradise,1.3066202090592334,0,4.2270531400966185,1.1547344110854503,0.4409171075837742,0.41562759767248547,0,0.6896551724137931,0,0,0.8375209380234506,1.668520578420467,0,0,0,0,6.128702757916241,6.666666666666667,2.3741690408357075,0,1.557632398753894,0,0,0,0,1.050420168067227,0,0,0,0,4.2293233082706765,0,2.380952380952381,0
Natural Order,0.4355400696864111,0,0.6038647342995169,0.4618937644341801,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,11.746680286006129,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,3.7593984962406015,0,0,1.4367816091954022
Deathrite Shaman,0,0,0,0.23094688221709006,0,0,0,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nissa, Who Shakes the World",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Voracious Hydra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Forest Hermit,0,0,1.2077294685990339,0.23094688221709006,0,0,0,0,0,0,0.4187604690117253,0,0,0,0,0,1.0214504596527068,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,0.4699248120300752,0,1.1904761904761905,0
Pithing Needle,0.4355400696864111,0.8620689655172413,0,0.23094688221709006,0.4409171075837742,2.493765586034913,0,0,0,0,0.4187604690117253,0,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0,0,0.5252100840336135,0,0,2.717391304347826,0,0,0,0,0
Thundermaw Hellkite,0.8710801393728222,3.4482758620689653,0,0.23094688221709006,0.8818342151675485,0,0,0,5.172413793103448,1.597444089456869,0,0,9.803921568627452,0,0,2.4311183144246353,0.5107252298263534,0,0.4748338081671415,0,0,0,0,0,0,1.050420168067227,0,0,0,0,0.4699248120300752,0,0,0
Rekindling Phoenix,0,0,0,0.23094688221709006,0,0,0,0,0,0,0,0,0,0,0,0.8103727714748784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chandra, Flamecaller",1.7421602787456445,4.310344827586207,0.6038647342995169,0.23094688221709006,0.8818342151675485,1.6625103906899419,0,0,0,0,0,0,0,0,0,1.6207455429497568,0.5107252298263534,0,0,0,0,3.4482758620689653,0,0.8833922261484098,0,1.5756302521008403,0,0,0,3.6855036855036856,0,0,0,1.4367816091954022
Dauntless Bodyguard,0,0,0,0,0,0,0,0.6896551724137931,0,0.7987220447284346,2.9313232830820772,0,0,0,2.2522522522522523,0,0,0,0.4748338081671415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breeding Pool,1.7421602787456445,0,4.2270531400966185,0,2.6455026455026456,1.2468827930174564,0,0,0,0,0.8375209380234506,2.2246941045606228,0,0,0,0,0.5107252298263534,3.3333333333333335,0.4748338081671415,0,0,0,0,0.4416961130742049,0,1.050420168067227,0,0,2.717391304347826,3.6855036855036856,0.9398496240601504,0,1.1904761904761905,1.4367816091954022
Soldier of the Pantheon,0,0,0,0,0,0,0,0.6896551724137931,0,0.7987220447284346,1.6750418760469012,0,0,0,3.3783783783783785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faerie Conclave,1.3066202090592334,0.8620689655172413,3.0193236714975846,0,0.4409171075837742,1.6625103906899419,0,0,0,0,0,0.5561735261401557,0,0,0,0,0.5107252298263534,3.3333333333333335,1.899335232668566,0,1.557632398753894,0,0,1.325088339222615,0.9523809523809523,2.100840336134454,0,0,0,1.2285012285012284,0.9398496240601504,0,1.1904761904761905,1.4367816091954022
Smuggler's Copter,0,0,0.6038647342995169,0.9237875288683602,0,0,0,0.6896551724137931,3.4482758620689653,0.7987220447284346,2.512562814070352,0.5561735261401557,6.5359477124183005,0,1.1261261261261262,3.2414910858995136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954022
Gideon Blackblade,0,0,0,0,0,0,0,0,0,0,0.8375209380234506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9523809523809523,0,0,0,2.717391304347826,1.2285012285012284,0,0,1.1904761904761905,0
Skullclamp,0.4355400696864111,0,2.4154589371980677,1.3856812933025404,0,0,0,2.7586206896551726,6.896551724137931,3.9936102236421727,2.0938023450586263,11.123470522803114,3.2679738562091503,0,5.63063063063063,1.6207455429497568,4.59652706843718,0,2.3741690408357075,0,1.557632398753894,0,0,0.4416961130742049,0,0,0,0,0,1.2285012285012284,5.639097744360902,0,4.761904761904762,0
Inquisition of Kozilek,0,0,0.6038647342995169,2.540415704387991,0.8818342151675485,0,0,2.7586206896551726,0,1.597444089456869,1.256281407035176,0,0,0,0,0,0.5107252298263534,0,0.4748338081671415,0,0,6.896551724137931,0,1.325088339222615,0,0,0,0,0,0,0,0,0,0
Oath of Nissa,0.4355400696864111,0,0.6038647342995169,0.4618937644341801,0.4409171075837742,0,0,0,0,0,0.4187604690117253,0,0,0,0,0,3.575076608784474,3.3333333333333335,0,0,0,0,0,0.4416961130742049,0,0,0,0,0,2.457002457002457,1.4097744360902256,0,0,1.4367816091954022
Den Protector,0,0,0.6038647342995169,0.23094688221709006,0,0,0,0,0,0,0.4187604690117253,0.5561735261401557,0,0,0,0,2.0429009193054135,0,0,0,0,0,0,0.4416961130742049,0,0.5252100840336135,0,0,0,1.2285012285012284,0,0,0,0
Golgari Signet,0,1.7241379310344827,0,1.1547344110854503,0.8818342151675485,1.2468827930174564,5.319148936170213,0,0,0,0,0.5561735261401557,0,0,0,0,1.0214504596527068,0,0,0,0,0,0,0,0,0.5252100840336135,0,15.151515151515152,2.717391304347826,1.2285012285012284,0,0,0,1.4367816091954022
Demonic Tutor,0,1.7241379310344827,0.6038647342995169,4.849884526558891,1.763668430335097,3.7406483790523692,0,1.3793103448275863,0,1.597444089456869,1.256281407035176,1.1123470522803114,0,0,0,0,0.5107252298263534,3.3333333333333335,0.4748338081671415,0,0,6.896551724137931,0,3.091872791519435,1.9047619047619047,2.6260504201680672,0,0,0,2.457002457002457,0.9398496240601504,0,1.1904761904761905,1.4367816091954022
Bitterblossom,0.4355400696864111,0,1.2077294685990339,3.0023094688221708,0,0,0,4.827586206896552,0,1.597444089456869,2.512562814070352,1.668520578420467,0,0,0,0,0.5107252298263534,0,0,0,0,0,0,0.4416961130742049,0,0,0,0,0,1.2285012285012284,0.4699248120300752,0,1.1904761904761905,0
"Nissa, Voice of Zendikar",0,0,1.2077294685990339,0.9237875288683602,0,0,0,0,0,0.7987220447284346,0,1.668520578420467,0,0,0,0,3.575076608784474,3.3333333333333335,1.4245014245014245,0,3.115264797507788,0,0,0.4416961130742049,0,0,0,0,0,1.2285012285012284,3.7593984962406015,0,2.380952380952381,0
Ravenous Chupacabra,0,0,0,3.0023094688221708,0,0.41562759767248547,0,0.6896551724137931,0,0.7987220447284346,0.4187604690117253,1.668520578420467,0,0,0,0,0,0,1.4245014245014245,0,0,0,0,0,0,0,0,0,0,0,0.9398496240601504,0,0,0
"Sorin, Lord of Innistrad",0,0.8620689655172413,0,0.23094688221709006,0,0,0,4.137931034482759,0,0.7987220447284346,0.8375209380234506,0.5561735261401557,0,0,0,0,0,0,0,0,0,0,0,1.325088339222615,0,0,6.024096385542169,0,0,3.6855036855036856,0,0,2.380952380952381,0
Deranged Hermit,0,0,2.4154589371980677,1.8475750577367205,0.4409171075837742,0,0,0,0,0,0,2.7808676307007785,0,0,0,0,4.085801838610827,6.666666666666667,4.273504273504273,0,1.557632398753894,0,0,0,0,0,0,0,2.717391304347826,0,6.109022556390977,15.625,3.5714285714285716,0
