name,twin,wildfire,opposition,reanimator,cheat,artifacts,storm,stax,burn,stoneforge,armageddon,skullclamp,counterburn,pox,monowhite,monored,naturalorder,edric,reveillark,spellsmatter,pod,oath,fivecolor,balance,moat,upheaval,mentor,abyss,crucible,superfriends,survival,blink,tokens,channel
Go for the Throat,0,0.5681818181818182,0.32873109796186717,1.1304544426859597,0.28868360277136257,0.23191094619666047,0,2.7262813522355507,0,0.8522727272727273,1.1242270938729624,0.9456264775413712,0,17.24137931034483,0,0,0,0.6915629322268326,0,0,0,1.7182130584192439,0,0.29779630732578916,0,0.5344735435595938,0,0,0,1.2062726176115801,0.7009345794392523,0,0.5924170616113744,0.4835589941972921
Selfless Spirit,0.22862368541380887,0,1.3149243918474687,0.22609088853719195,0,0.23191094619666047,0,3.816793893129771,1.4836795252225519,2.840909090909091,3.0916245081506464,0.7092198581560284,0,0,3.864734299516908,0,0,0.6915629322268326,0.7457121551081283,0,1.557632398753894,0,0,0.29779630732578916,1.5772870662460567,0.2672367717797969,0,0,2.717391304347826,1.2062726176115801,0.2336448598130841,0,2.3696682464454977,0
Winds of Abandon,0,0,1.3149243918474687,0,0,0.23191094619666047,0,0,0,0.8522727272727273,0,0.7092198581560284,0,0,1.4492753623188406,0,0.6239600665557404,0.6915629322268326,1.1185682326621924,0.6640106241699867,0,0,0,0.5955926146515783,1.0515247108307044,0.2672367717797969,0,0,0,0,0.7009345794392523,0,0.5924170616113744,0
Eternal Witness,0.22862368541380887,0.5681818181818182,1.3149243918474687,1.1304544426859597,0.28868360277136257,0,0,0.5452562704471101,0,0.8522727272727273,0,0.9456264775413712,0,0,0,0,3.535773710482529,2.074688796680498,2.237136465324385,0,1.557632398753894,0,0,0.29779630732578916,0,0.8017103153393907,0,0,2.717391304347826,0,2.803738317757009,0,0,1.9342359767891684
Kitchen Finks,0,0.5681818181818182,0,0.4521817770743839,0,0,0,0.5452562704471101,0,1.1363636363636365,0.5621135469364812,1.4184397163120568,0,0,0.966183574879227,0,1.663893510815308,1.3831258644536653,2.237136465324385,0.6640106241699867,1.557632398753894,0,0,0,0.5257623554153522,0.2672367717797969,0,0,2.717391304347826,0,1.8691588785046729,2.8735632183908044,1.1848341232227488,0
Reclamation Sage,0.45724737082761774,0,0.9861932938856016,1.4695907754917477,1.1547344110854503,0,0,0.5452562704471101,0,0.5681818181818182,1.1242270938729624,2.8368794326241136,0,0,0,0,5.199667221297837,4.840940525587828,3.3557046979865772,0,3.115264797507788,0,0,0,0,0.8017103153393907,0,0,2.717391304347826,0.6031363088057901,4.672897196261682,0,0.5924170616113744,0.4835589941972921
Garruk Wildspeaker,0,0.5681818181818182,1.3149243918474687,0.11304544426859597,1.7321016166281755,0.46382189239332094,0,0,0,0.8522727272727273,0.2810567734682406,1.6548463356973995,0,0,0,0,2.9118136439267888,0.6915629322268326,1.4914243102162565,0,4.672897196261682,5.154639175257732,0,0.29779630732578916,0,1.3361838588989845,0,0,0,2.4125452352231602,2.5700934579439254,2.8735632183908044,0.5924170616113744,1.9342359767891684
Angel of Invention,0.22862368541380887,0,1.643655489809336,0.22609088853719195,0,0,0,0,0,1.7045454545454546,0.5621135469364812,0.4728132387706856,0,0,2.898550724637681,0,0.415973377703827,0,1.8642803877703207,0,1.557632398753894,0,0,0.5955926146515783,3.1545741324921135,0,4.385964912280702,0,2.717391304347826,1.2062726176115801,1.4018691588785046,2.8735632183908044,4.1469194312796205,0
Archangel Avacyn,0.22862368541380887,0,0.32873109796186717,0,0,0,0,0,0,1.1363636363636365,0,0,0,0,1.4492753623188406,0,0,0,1.1185682326621924,0,0,0,0,0.8933889219773675,2.103049421661409,0,0,0,2.717391304347826,0,0.4672897196261682,0,1.1848341232227488,0
Deranged Hermit,0,0,1.9723865877712032,1.2434998869545557,0.5773672055427251,0,0,0,0,0,0,2.600472813238771,0,0,0,0,3.119800332778702,1.3831258644536653,3.3557046979865772,0,1.557632398753894,0,0,0,0,0.5344735435595938,0,0,2.717391304347826,0,4.205607476635514,2.8735632183908044,1.7772511848341233,0.4835589941972921
"Elspeth, Sun's Champion",0,1.7045454545454546,2.9585798816568047,0,0.28868360277136257,0.46382189239332094,0,1.0905125408942202,0,1.9886363636363635,0.5621135469364812,0.7092198581560284,0,0,0.4830917874396135,0,1.0399334442595674,0,0.7457121551081283,0.6640106241699867,0,1.7182130584192439,0,1.786777843954735,6.8349106203995795,0.5344735435595938,0,0,0,3.6188178528347406,0.4672897196261682,0,2.3696682464454977,0
Arbor Elf,0,0,1.3149243918474687,0.3391363328057879,1.443418013856813,0.23191094619666047,0,0,0,0.5681818181818182,0,1.1820330969267139,0,0,0,0,3.7437603993344424,2.074688796680498,0.7457121551081283,0,0,0,0,0,0,1.6034206306787815,0,0,2.717391304347826,0,1.6355140186915889,0,1.1848341232227488,1.9342359767891684
Grim Monolith,1.3717421124828533,3.409090909090909,0,0.4521817770743839,1.443418013856813,2.782931354359926,0,0.5452562704471101,0,0,0.2810567734682406,0.2364066193853428,0,0,0,0.38080731150038083,0.415973377703827,0,0.37285607755406414,0,0,0,0,0.8933889219773675,0.5257623554153522,1.3361838588989845,0,0,0,1.8094089264173703,0.7009345794392523,0,0,1.9342359767891684
Dimir Signet,0.9144947416552355,1.7045454545454546,0.32873109796186717,0.5652272213429799,0.5773672055427251,1.391465677179963,1.7667844522968197,0,0,0.5681818181818182,0,0,0,0,0,0,0,0,0,0.6640106241699867,0,1.7182130584192439,0,0.8933889219773675,0,1.8706574024585783,0,0,0,0,0,0,0,0
Golgari Signet,0.22862368541380887,1.7045454545454546,0.32873109796186717,1.0174089984173638,0.5773672055427251,1.391465677179963,1.7667844522968197,0,0,0,0,0.2364066193853428,0,0,0,0,0.415973377703827,0,0,0,0,0,0,0,0,1.3361838588989845,0,15.151515151515152,2.717391304347826,0.6031363088057901,0,0,0,0.4835589941972921
Lotus Cobra,0.22862368541380887,0,0.9861932938856016,0.6782726656115758,0.5773672055427251,0,0,0,0,0.5681818181818182,0.5621135469364812,2.127659574468085,0,0,0,0,2.4958402662229617,2.074688796680498,1.4914243102162565,0,1.557632398753894,0,0,0,0,1.6034206306787815,0,0,0,1.2062726176115801,3.0373831775700935,0,0,1.9342359767891684
Anguished Unmaking,0,0,0,0.11304544426859597,0,0.23191094619666047,0,0,0,0.2840909090909091,0,0.4728132387706856,0,0,0,0,0,0.6915629322268326,0.37285607755406414,0,0,0,0,0,1.0515247108307044,0,0,0,0,1.2062726176115801,0,0,0,0
Courser of Kruphix,0.22862368541380887,0.5681818181818182,1.643655489809336,0.4521817770743839,0.28868360277136257,0,0,0,0,0.5681818181818182,0,0.7092198581560284,0,0,0,0,3.119800332778702,2.074688796680498,0.37285607755406414,0,1.557632398753894,0,0,0,0,0.8017103153393907,0,0,0,0.6031363088057901,1.6355140186915889,0,0,0.9671179883945842
"Gonti, Lord of Luxury",0.22862368541380887,0.5681818181818182,0,1.0174089984173638,0.28868360277136257,0.46382189239332094,0,0,0,0,0,0,0,0,0,0,0,0.6915629322268326,0,0,0,0,0,0,0,0.5344735435595938,0,0,0,0,0.2336448598130841,0,0,0
Carnage Tyrant,0,0,0.6574621959237343,0.3391363328057879,0.5773672055427251,0,0,0,0,0.5681818181818182,0.2810567734682406,1.6548463356973995,0,0,0,0,2.2878535773710484,0.6915629322268326,1.1185682326621924,0,3.115264797507788,1.7182130584192439,0,0,0,0.2672367717797969,0,0,0,0.6031363088057901,3.0373831775700935,0,0.5924170616113744,0.4835589941972921
Grave Titan,0.45724737082761774,0,0.6574621959237343,3.9565905494008593,0.5773672055427251,0.6957328385899815,0,0.5452562704471101,0,0.2840909090909091,0.2810567734682406,0.4728132387706856,0,0,0,0,0,0,0,0,0,1.7182130584192439,0,0.5955926146515783,0,0.5344735435595938,0,0,0,0,1.1682242990654206,0,0.5924170616113744,0
Murderous Rider,0,0,0,1.0174089984173638,0,0.23191094619666047,0,1.0905125408942202,0,0.5681818181818182,0.2810567734682406,0.4728132387706856,0,0,0,0,0,0,0,0,0,0,0,0,0.5257623554153522,0,0,0,0,0,0.4672897196261682,0,0,0
Misty Rainforest,0.6858710562414266,0,1.9723865877712032,1.1304544426859597,0.8660508083140878,0.9276437847866419,1.7667844522968197,0,0,0.2840909090909091,0.5621135469364812,1.4184397163120568,0,0,0,0,1.0399334442595674,2.074688796680498,0.37285607755406414,1.3280212483399734,0,1.7182130584192439,0,1.1911852293031566,2.103049421661409,1.8706574024585783,0,0,2.717391304347826,1.2062726176115801,1.6355140186915889,2.8735632183908044,0,0.4835589941972921
Izzet Signet,0.9144947416552355,2.272727272727273,0.32873109796186717,0.22609088853719195,1.1547344110854503,1.6233766233766234,1.7667844522968197,0,0,0,0,0.4728132387706856,0,0,0,0,0,0,0,0,0,1.7182130584192439,0,0.8933889219773675,1.0515247108307044,2.137894174238375,0,0,0,2.4125452352231602,0,0,0.5924170616113744,0
Counterspell,1.3717421124828533,1.1363636363636365,0,0.6782726656115758,0.8660508083140878,1.1595547309833023,1.7667844522968197,0.5452562704471101,1.4836795252225519,0,0.2810567734682406,0.2364066193853428,3.2679738562091503,0,0,0,0,0,0.37285607755406414,1.9920318725099602,0,3.4364261168384878,0,1.786777843954735,1.5772870662460567,1.3361838588989845,0,0,0,0.6031363088057901,0,0,0,0.9671179883945842
Botanical Sanctum,0.22862368541380887,0,0,0.11304544426859597,0.28868360277136257,0.23191094619666047,0,0,0,0,0.2810567734682406,0.2364066193853428,0,0,0,0,0.415973377703827,0.6915629322268326,0.37285607755406414,0.6640106241699867,0,1.7182130584192439,0,0,0,0.2672367717797969,0,0,0,0,0.2336448598130841,2.8735632183908044,0,0.4835589941972921
Bazaar of Baghdad,0,0,0,0.7913181098801718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2336448598130841,0,0,0
Huntmaster of the Fells,0.45724737082761774,0,0.32873109796186717,0,0,0,0,0,0,0,0,0.2364066193853428,0,0,0,0,0.831946755407654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seachrome Coast,0.22862368541380887,0.5681818181818182,0.9861932938856016,0,0.28868360277136257,0.6957328385899815,0,0.5452562704471101,0,0.8522727272727273,0,0,0,0,0,0,0,0,0.37285607755406414,1.9920318725099602,0,1.7182130584192439,0,1.786777843954735,1.0515247108307044,0.5344735435595938,0,0,0,0,0,2.8735632183908044,0.5924170616113744,0
Fiend Artisan,0,0,0,0.11304544426859597,0,0,0,0,0,0,0,0,0,0,0,0,0.2079866888519135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Copperline Gorge,0,0,0,0.11304544426859597,0.28868360277136257,0.23191094619666047,0,0,0,0,0,0.2364066193853428,0,0,0,0,0.415973377703827,0,0,0,0,1.7182130584192439,0,0,0,0,0,0,0,0,0,0,0.5924170616113744,0.4835589941972921
Dryad of the Ilysian Grove,0,0,0.32873109796186717,0.11304544426859597,0,0,0,0,0,0,0,0,0,0,0,0,0.2079866888519135,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0,0,0,0,0
Ancient Tomb,0.9144947416552355,3.409090909090909,0.6574621959237343,0.7913181098801718,0.8660508083140878,1.391465677179963,3.5335689045936394,0.5452562704471101,1.4836795252225519,0.5681818181818182,1.1242270938729624,0.2364066193853428,0,0,0.966183574879227,2.2848438690022848,1.4559068219633944,0,0,1.9920318725099602,0,0,0,0.29779630732578916,1.0515247108307044,1.8706574024585783,0,0,2.717391304347826,0,0.4672897196261682,0,0.5924170616113744,0.9671179883945842
Llanowar Wastes,0,0,0,0.3391363328057879,0.8660508083140878,0,0,1.0905125408942202,0,0,0.2810567734682406,0.4728132387706856,0,0,0,0,0,0.6915629322268326,0.37285607755406414,0,0,1.7182130584192439,0,0.29779630732578916,0,0,0,0,2.717391304347826,0,0.2336448598130841,0,0.5924170616113744,0.4835589941972921
Diregraf Ghoul,0,0,0,0,0,0,0,3.271537622682661,0,0.2840909090909091,0.5621135469364812,0.4728132387706856,0,0,0,0,0,0.6915629322268326,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Duress,0,0,0,1.4695907754917477,0.5773672055427251,0.46382189239332094,1.7667844522968197,4.362050163576881,0,1.1363636363636365,1.405283867341203,0.2364066193853428,0,17.24137931034483,0,0,0,0.6915629322268326,0.37285607755406414,0,0,5.154639175257732,0,0.8933889219773675,1.5772870662460567,0.5344735435595938,0,0,2.717391304347826,0,0.4672897196261682,0,0,0.4835589941972921
Kessig Prowler,0,0,0,0,0,0,0,0.5452562704471101,0,0,0.2810567734682406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Warden of the First Tree,0,0,0,0,0,0,0,0.5452562704471101,0,0,0.5621135469364812,0.4728132387706856,0,0,0,0,0.2079866888519135,0.6915629322268326,1.1185682326621924,0,0,0,0,0,0,0,0,0,2.717391304347826,0.6031363088057901,0.9345794392523364,0,0.5924170616113744,0
Asylum Visitor,0,0,0.32873109796186717,0.11304544426859597,0,0,0,0.5452562704471101,0,0,0,0,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Bloodghast,0,0,0,0.4521817770743839,0,0,0,2.7262813522355507,0,0.2840909090909091,0.8431703204047217,0.4728132387706856,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Life from the Loam,0,0,0,0.11304544426859597,0.28868360277136257,0.23191094619666047,0,0.5452562704471101,0,0,0,0.7092198581560284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0.4835589941972921
Sinkhole,0,0,0,0.11304544426859597,0,0,0,4.362050163576881,0,0,1.1242270938729624,0.2364066193853428,0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0,0
Winter Orb,0.22862368541380887,0.5681818181818182,0.32873109796186717,0,0,1.391465677179963,0,5.997818974918212,0,0,3.372681281618887,0,0,0,2.4154589371980677,0.38080731150038083,0.2079866888519135,0,0,0,0,0,0,0.5955926146515783,0,0.8017103153393907,0,0,5.434782608695652,0,0.4672897196261682,0,0,0
"Braids, Cabal Minion",0,0,0,0.3391363328057879,0,0,0,9.269356597600872,0,0.2840909090909091,1.6863406408094435,0.2364066193853428,0,0,0,0,0,0,0.37285607755406414,0,0,0,0,0,0,0,0,0,2.717391304347826,0,0,0,0.5924170616113744,0
Smokestack,0,0.5681818181818182,0.6574621959237343,0.22609088853719195,0,0.23191094619666047,0,7.633587786259542,0,0.5681818181818182,1.1242270938729624,0,0,0,0,0,0.2079866888519135,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,2.717391304347826,0,0.2336448598130841,0,0,0
Oblivion Ring,0.9144947416552355,0,0,0.11304544426859597,0.28868360277136257,0.6957328385899815,0,0.5452562704471101,0,1.4204545454545454,1.1242270938729624,1.1820330969267139,0,0,2.898550724637681,0,0,0.6915629322268326,1.8642803877703207,0.6640106241699867,0,0,0,2.3823704586063132,1.5772870662460567,0.2672367717797969,4.385964912280702,0,0,1.2062726176115801,0.7009345794392523,0,2.3696682464454977,0.4835589941972921
Inquisition of Kozilek,0,0,0.32873109796186717,1.9217725525661316,1.1547344110854503,0,1.7667844522968197,2.1810250817884405,0,1.1363636363636365,0.8431703204047217,0.9456264775413712,0,0,0,0,0.2079866888519135,0,0.37285607755406414,0,0,3.4364261168384878,0,1.1911852293031566,0,0.2672367717797969,0,0,0,0,0,0,0.5924170616113744,0
Hero's Downfall,0.6858710562414266,0.5681818181818182,0.32873109796186717,1.1304544426859597,0.28868360277136257,0.9276437847866419,0,0.5452562704471101,0,0.5681818181818182,0.2810567734682406,1.1820330969267139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0.6031363088057901,0.2336448598130841,0,1.1848341232227488,0
Fetid Heath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nighthawk Scavenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sword of Sinew and Steel,0.22862368541380887,0,0,0,0,0,0,0,0,0.5681818181818182,0,0,0,0,0.4830917874396135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6031363088057901,0,0,0,0
Hissing Quagmire,0,0.5681818181818182,0,1.1304544426859597,1.1547344110854503,0,0,0.5452562704471101,0,0.5681818181818182,0,0.7092198581560284,0,0,0,0,0.415973377703827,0,0.7457121551081283,0,0,1.7182130584192439,0,0.29779630732578916,0,0.2672367717797969,0,0,0,2.4125452352231602,1.4018691588785046,0,0.5924170616113744,1.4506769825918762
Tarmogoyf,0,0,0.32873109796186717,0.3391363328057879,0,0,0,0.5452562704471101,0,0,0,0.2364066193853428,0,0,0,0,0.415973377703827,0,1.1185682326621924,0,0,0,0,0,0,0,0,0,0,0.6031363088057901,0.9345794392523364,0,0.5924170616113744,0
Abrupt Decay,0.22862368541380887,0,0,0.22609088853719195,0,0,0,1.0905125408942202,0,0.2840909090909091,0,0,0,0,0,0,0,0,0.37285607755406414,0,0,0,0,0.5955926146515783,0,0,0,0,0,0.6031363088057901,0.7009345794392523,0,0,0
Bitterblossom,0.45724737082761774,0.5681818181818182,0.9861932938856016,2.1478634411033237,0,0.23191094619666047,0,4.362050163576881,0,1.7045454545454546,1.967397414277684,1.8912529550827424,0,0,0,0,0.2079866888519135,0,0,0,0,0,0,0,0,0,0,0,0,1.2062726176115801,0.9345794392523364,0,2.962085308056872,0
Blooming Marsh,0,0,0.6574621959237343,0.3391363328057879,0,0.23191094619666047,0,0,0,0.2840909090909091,0,0.4728132387706856,0,0,0,0,0.2079866888519135,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0,0.9345794392523364,0,0.5924170616113744,0.4835589941972921
Treetop Village,0,0.5681818181818182,0,0.4521817770743839,0.5773672055427251,0,0,0,0,0.8522727272727273,0,0.2364066193853428,0,0,0,0,1.2479201331114809,0,2.982848620432513,0,3.115264797507788,3.4364261168384878,0,0,0,0.2672367717797969,0,0,0,0,1.8691588785046729,0,0.5924170616113744,0.9671179883945842
Qasali Pridemage,0,0,0,0.11304544426859597,0,0,0,0,0,0,1.1242270938729624,0.4728132387706856,0,0,0,0,0,0,0.7457121551081283,0,0,0,0,0.29779630732578916,0,0,0,0,2.717391304347826,0,0.4672897196261682,2.8735632183908044,0,0
Scavenging Ooze,0.22862368541380887,0.5681818181818182,0.32873109796186717,0.11304544426859597,0,0,0,0,0,0.8522727272727273,0,0.9456264775413712,0,0,0,0,1.4559068219633944,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0,0.9345794392523364,0,0,0.4835589941972921
Noble Hierarch,0.22862368541380887,0,2.9585798816568047,0.9043635541487678,0.5773672055427251,0,0,0,0,0.5681818181818182,1.967397414277684,2.127659574468085,0,0,0,0,4.159733777038269,3.4578146611341634,3.3557046979865772,0,3.115264797507788,0,0,0,0,1.8706574024585783,0,0,5.434782608695652,1.8094089264173703,3.7383177570093458,2.8735632183908044,1.7772511848341233,2.4177949709864603
Meren of Clan Nel Toth,0,0,0,0.11304544426859597,0,0,0,0.5452562704471101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concealed Courtyard,0,0,0.32873109796186717,0.3391363328057879,0,0,0,0,0,1.7045454545454546,0,0.4728132387706856,0,0,0,0,0,0,0,0,0,0,0,0,1.5772870662460567,0,0,0,0,0.6031363088057901,0,0,0,0
Razorverge Thicket,0,0,0.32873109796186717,0,0.28868360277136257,0,0,0,0,0.8522727272727273,0,0.4728132387706856,0,0,0,0,0.831946755407654,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0.6031363088057901,0.4672897196261682,0,1.1848341232227488,0.4835589941972921
Enlightened Tutor,0.45724737082761774,0,0.6574621959237343,0.4521817770743839,0.28868360277136257,0.6957328385899815,0,1.6357688113413305,0,0.5681818181818182,0.8431703204047217,0,0,0,0,0,0.2079866888519135,0,1.1185682326621924,0,0,0,0,0,0.5257623554153522,0,0,0,2.717391304347826,0,0.2336448598130841,2.8735632183908044,0.5924170616113744,0
Joraga Treespeaker,0.6858710562414266,0.5681818181818182,1.643655489809336,0.9043635541487678,0.5773672055427251,0,0,0,0,0.5681818181818182,0.5621135469364812,1.4184397163120568,0,0,0,0,3.535773710482529,2.074688796680498,1.4914243102162565,0,3.115264797507788,0,0,0,0,1.0689470871191875,0,0,0,0,2.5700934579439254,0,0,1.9342359767891684
Fauna Shaman,0.6858710562414266,0,0.9861932938856016,1.2434998869545557,1.1547344110854503,0.23191094619666047,0,0,0,0.8522727272727273,0.2810567734682406,2.3640661938534278,0,0,0,0,2.9118136439267888,0.6915629322268326,3.3557046979865772,0,4.672897196261682,0,0,0,0,0.8017103153393907,0,0,2.717391304347826,0,3.97196261682243,0,2.3696682464454977,0.4835589941972921
Orzhov Signet,0.22862368541380887,1.7045454545454546,0.6574621959237343,0.3391363328057879,0.5773672055427251,2.0871985157699444,0,0,0,0.8522727272727273,0,0.7092198581560284,0,0,0,0.38080731150038083,0.2079866888519135,0,1.8642803877703207,0,0,0,0,1.4889815366289458,1.5772870662460567,1.6034206306787815,0,0,0,0.6031363088057901,0.7009345794392523,0,1.1848341232227488,0
Sakura-Tribe Elder,0.22862368541380887,0,0.32873109796186717,0.22609088853719195,0.28868360277136257,0,0,0,0,0,0.2810567734682406,0.9456264775413712,0,0,0,0,1.0399334442595674,2.7662517289073305,1.8642803877703207,0,0,0,0,0.29779630732578916,0,0.8017103153393907,0,0,0,1.2062726176115801,1.8691588785046729,0,0.5924170616113744,0.9671179883945842
Survival of the Fittest,0,0,0,1.1304544426859597,0.5773672055427251,0,0,0,0,0.8522727272727273,0.5621135469364812,3.0732860520094563,0,0,0,0,2.9118136439267888,0.6915629322268326,3.3557046979865772,0,1.557632398753894,0,0,0,0,0.5344735435595938,0,0,2.717391304347826,0.6031363088057901,10.74766355140187,2.8735632183908044,1.1848341232227488,0
Recurring Nightmare,0.45724737082761774,0.5681818181818182,0.6574621959237343,5.426181324892607,0.28868360277136257,0.46382189239332094,0,0,0,0,0,0.9456264775413712,0,0,0,0,0.415973377703827,0,1.1185682326621924,0,0,0,0,0.29779630732578916,0,0,0,0,0,0,1.8691588785046729,0,0,0
"Thrun, the Last Troll",0.22862368541380887,0.5681818181818182,0.32873109796186717,0.11304544426859597,0,0,0,0,0,0,0.2810567734682406,0.9456264775413712,0,0,0,0,1.2479201331114809,0.6915629322268326,0.37285607755406414,0,1.557632398753894,0,0,0,0,0,0,0,0,0,1.1682242990654206,0,1.1848341232227488,0
Acidic Slime,0,0,1.3149243918474687,0.4521817770743839,0.28868360277136257,0,0,0,0,0.2840909090909091,0.2810567734682406,1.4184397163120568,0,0,0,0,2.4958402662229617,0.6915629322268326,2.237136465324385,0,3.115264797507788,0,0,0,0,0.8017103153393907,0,0,0,0,2.102803738317757,2.8735632183908044,0,1.4506769825918762
Woodfall Primus,0,0,0.6574621959237343,2.1478634411033237,3.7528868360277134,0.23191094619666047,0,0,0,0.2840909090909091,0.5621135469364812,0.9456264775413712,0,0,0,0,4.159733777038269,1.3831258644536653,0.7457121551081283,0,0,1.7182130584192439,0,0,0,1.3361838588989845,0,0,0,0,3.2710280373831777,0,0,2.4177949709864603
Skullclamp,0.9144947416552355,0.5681818181818182,2.3011176857330704,0.9043635541487678,0,0.23191094619666047,0,2.1810250817884405,5.9347181008902075,2.840909090909091,1.405283867341203,10.874704491725769,3.2679738562091503,0,2.898550724637681,1.904036557501904,2.9118136439267888,2.7662517289073305,2.237136465324385,0,1.557632398753894,0,0,0.29779630732578916,0.5257623554153522,0.5344735435595938,0,0,0,0.6031363088057901,3.97196261682243,0,3.5545023696682465,0.4835589941972921
Kitesail Freebooter,0.22862368541380887,0,0,0.7913181098801718,0,0,0,1.0905125408942202,0,0,0.5621135469364812,0.4728132387706856,0,0,0,0,0,0.6915629322268326,0,0,0,0,0,0.29779630732578916,0,0.2672367717797969,0,0,0,0,0.2336448598130841,0,0,0
Assassin's Trophy,0,0,0.32873109796186717,0.11304544426859597,0.28868360277136257,0,0,0.5452562704471101,0,0.2840909090909091,0,0.9456264775413712,0,0,0,0,0.415973377703827,0.6915629322268326,0,0,0,0,0,0,0,0,0,0,0,0,0.7009345794392523,0,0,0
Oona's Prowler,0,0,0,3.617454216595071,0.5773672055427251,0,0,0,0,0,0,0.4728132387706856,0,0,0,0,0.2079866888519135,0.6915629322268326,0.37285607755406414,0,0,0,0,0,0,0,0,0,0,0,0.2336448598130841,0,0,0
Den Protector,0,0,0.32873109796186717,0.11304544426859597,0,0,0,0,0,0,0.2810567734682406,0.2364066193853428,0,0,0,0,1.0399334442595674,0,0,0,0,0,0,0.29779630732578916,0,0.5344735435595938,0,0,0,0.6031363088057901,0,0,0,0.9671179883945842
Hypnotic Specter,0,0,0,0.22609088853719195,0.28868360277136257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sword of Feast and Famine,0.22862368541380887,0,1.3149243918474687,0,0.28868360277136257,0.23191094619666047,0,1.6357688113413305,0,1.7045454545454546,0.2810567734682406,0.2364066193853428,0,0,0.966183574879227,0,0.6239600665557404,0,0.37285607755406414,0,1.557632398753894,0,0,0,1.0515247108307044,0.2672367717797969,0,0,0,0,0.2336448598130841,0,0,0.4835589941972921
Library of Alexandria,1.3717421124828533,0,0.32873109796186717,0.3391363328057879,0.28868360277136257,0.46382189239332094,0,0.5452562704471101,0,0.2840909090909091,0,0,0,0,0,0.7616146230007617,0.2079866888519135,0,0,0,0,0,0,0.5955926146515783,0.5257623554153522,0.8017103153393907,0,0,0,0.6031363088057901,0.4672897196261682,0,0,0.4835589941972921
Mox Pearl,0.9144947416552355,0.5681818181818182,1.643655489809336,0.6782726656115758,0.5773672055427251,0.9276437847866419,0,1.0905125408942202,0,0.8522727272727273,1.1242270938729624,0.2364066193853428,0,0,1.4492753623188406,0,0.2079866888519135,0.6915629322268326,0,0,0,0,0,0.29779630732578916,0.5257623554153522,1.0689470871191875,0,0,0,0,0.2336448598130841,0,0,0.4835589941972921
Fireblast,0,0,0,0,0,0,0,0,4.451038575667655,0.2840909090909091,0.8431703204047217,0,0,0,0,6.854531607006854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystic Snake,0.22862368541380887,0,0.32873109796186717,0,0,0.23191094619666047,0,0,0,0,0.2810567734682406,0.2364066193853428,0,0,0,0,0.2079866888519135,0.6915629322268326,0.37285607755406414,0,1.557632398753894,0,0,0,0,0.2672367717797969,0,0,0,0,0,0,0,0.4835589941972921
Thirst for Knowledge,0.45724737082761774,0.5681818181818182,0.6574621959237343,0.7913181098801718,1.1547344110854503,0.9276437847866419,1.7667844522968197,0,0,0,0,0.2364066193853428,0,0,0,0,0,0.6915629322268326,0.37285607755406414,1.3280212483399734,0,1.7182130584192439,0,0.29779630732578916,0,0.2672367717797969,0,0,0,0,0,0,0,0
Wear // Tear,0.22862368541380887,0,0,0,0,0,0,0,0,0,0.2810567734682406,0,0,0,0,0,0,0,0,0,0,0,0,0.29779630732578916,0,0,0,0,0,0,0,0,0,0
Dragonlord Atarka,0.22862368541380887,1.1363636363636365,0,0.7913181098801718,3.7528868360277134,0,0,0,0,0,0,0,0,0,0,0,2.4958402662229617,0.6915629322268326,0.37285607755406414,0,0,1.7182130584192439,0,0,0,0,0,0,0,0,0.9345794392523364,0,0,1.4506769825918762
