deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,key,colors,baseColors,splashes,sphere,archetype,powered
258,1,Sower of Temptation,MB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard,AFGITWCMMPVAGSTTULMTVDESMD, blue black white, blue white, black,control,,FALSE
258,1,Meloku the Clouded Mirror,MB,Blue,5,{4}{U},2,4,"Flying
{1}, Return a land you control to its owner's hand: Create a 1/1 blue Illusion creature token with flying.",Creature,Moonfolk Wizard,AFGITWCMMPVAGSTTULMTVDESMD, blue black white, blue white, black,control,,FALSE
258,1,Dig Through Time,MB,Blue,8,{6}{U}{U},NA,NA,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.",Instant,NA,AFGITWCMMPVAGSTTULMTVDESMD, blue black white, blue white, black,control,,FALSE
259,1,Arid Mesa,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,City of Brass,MB,Colorless,0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Creeping Tar Pit,MB,Colorless,0,NA,NA,NA,"Creeping Tar Pit enters the battlefield tapped.
{T}: Add {U} or {B}.
{1}{U}{B}: Creeping Tar Pit becomes a 3/2 blue and black Elemental creature until end of turn and can't be blocked this turn. It's still a land.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Flooded Strand,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Godless Shrine,MB,Colorless,0,NA,NA,NA,"({T}: Add {W} or {B}.)
As Godless Shrine enters the battlefield, you may pay 2 life. If you don't, Godless Shrine enters the battlefield tapped.",Land,Plains Swamp,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Grand Coliseum,MB,Colorless,0,NA,NA,NA,"Grand Coliseum enters the battlefield tapped.
{T}: Add {C}.
{T}: Add one mana of any color. Grand Coliseum deals 1 damage to you.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Volrath's Stronghold,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}{B}, {T}: Put target creature card from your graveyard on top of your library.",Land,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,"Jace, Vryn's Prodigy",MB,Blue,2,{1}{U},0,2,"{T}: Draw a card, then discard a card. If there are five or more cards in your graveyard, exile Jace, Vryn's Prodigy, then return him to the battlefield transformed under his owner's control.",Creature,Human Wizard,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Chart a Course,MB,Blue,2,{1}{U},NA,NA,Draw two cards. Then discard a card unless you attacked with a creature this turn.,Sorcery,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Collective Brutality,MB,Black,2,{1}{B},NA,NA,"Escalate—Discard a card. (Pay this cost for each mode chosen beyond the first.)
Choose one or more —
• Target opponent reveals their hand. You choose an instant or sorcery card from it. That player discards that card.
• Target creature gets -2/-2 until end of turn.
• Target opponent loses 2 life and you gain 2 life.",Sorcery,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Demonic Tutor,MB,Black,2,{1}{B},NA,NA,Search your library for a card and put that card into your hand. Then shuffle your library.,Sorcery,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Hymn to Tourach,MB,Black,2,{B}{B},NA,NA,Target player discards two cards at random.,Sorcery,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Logic Knot,MB,Blue,2,{X}{U}{U},NA,NA,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Counter target spell unless its controller pays {X}.",Instant,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,True-Name Nemesis,MB,Blue,3,{1}{U}{U},3,1,"As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)",Creature,Merfolk Rogue,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Liliana of the Veil,MB,Black,3,{1}{B}{B},NA,NA,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.",Planeswalker,Liliana,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,"Liliana, the Last Hope",MB,Black,3,{1}{B}{B},NA,NA,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""",Planeswalker,Liliana,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Force of Will,MB,Blue,5,{3}{U}{U},NA,NA,"You may pay 1 life and exile a blue card from your hand rather than pay this spell's mana cost.
Counter target spell.",Instant,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Fractured Identity,MB,White Blue,5,{3}{W}{U},NA,NA,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,Sorcery,NA,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Grave Titan,MB,Black,6,{4}{B}{B},6,6,"Deathtouch
Whenever Grave Titan enters the battlefield or attacks, create two 2/2 black Zombie creature tokens.",Creature,Giant,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
259,1,Dragonlord Atarka,MB,Red Green,7,{5}{R}{G},8,8,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",Creature,Elder Dragon,ACCFGGVJCCDHLTLLFFGD, red green blue black white, blue black, red green white,control,,FALSE
260,1,Bloodstained Mire,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,City of Brass,MB,Colorless,0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.",Land,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Shambling Vent,MB,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Watery Grave,MB,Colorless,0,NA,NA,NA,"({T}: Add {U} or {B}.)
As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Island Swamp,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Maze of Ith,MB,Colorless,0,NA,NA,NA,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,Land,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Fatal Push,MB,Black,1,{B},NA,NA,"Destroy target creature if it has converted mana cost 2 or less.
Revolt — Destroy that creature if it has converted mana cost 4 or less instead if a permanent you controlled left the battlefield this turn.",Instant,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Path to Exile,MB,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Sensei's Divining Top,MB,Colorless,1,{1},NA,NA,"{1}: Look at the top three cards of your library, then put them back in any order.
{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.",Artifact,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Serum Visions,MB,Blue,1,{U},NA,NA,Draw a card. Scry 2.,Sorcery,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Declaration in Stone,MB,White,2,{1}{W},NA,NA,Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.,Sorcery,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Mana Leak,MB,Blue,2,{1}{U},NA,NA,Counter target spell unless its controller pays {3}.,Instant,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Search for Azcanta,MB,Blue,2,{1}{U},NA,NA,"At the beginning of your upkeep, look at the top card of your library. You may put it into your graveyard. Then if you have seven or more cards in your graveyard, you may transform Search for Azcanta.",Enchantment,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Vendilion Clique,MB,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Coalition Relic,MB,Colorless,3,{3},NA,NA,"{T}: Add one mana of any color.
{T}: Put a charge counter on Coalition Relic.
At the beginning of your precombat main phase, remove all charge counters from Coalition Relic. Add one mana of any color for each charge counter removed this way.",Artifact,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,"Liliana, the Last Hope",MB,Black,3,{1}{B}{B},NA,NA,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""",Planeswalker,Liliana,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,"Venser, Shaper Savant",MB,Blue,4,{2}{U}{U},2,2,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.",Creature,Human Wizard,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Wrath of God,MB,White,4,{2}{W}{W},NA,NA,Destroy all creatures. They can't be regenerated.,Sorcery,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Archangel Avacyn,MB,White,5,{3}{W}{W},4,4,"Flash
Flying, vigilance
When Archangel Avacyn enters the battlefield, creatures you control gain indestructible until end of turn.
When a non-Angel creature you control dies, transform Archangel Avacyn at the beginning of the next upkeep.",Creature,Angel,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Gideon Jura,MB,White,5,{3}{W}{W},NA,NA,"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.
−2: Destroy target tapped creature.
0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.",Planeswalker,Gideon,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Mystic Confluence,MB,Blue,5,{3}{U}{U},NA,NA,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.",Instant,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,"Elspeth, Sun's Champion",MB,White,6,{4}{W}{W},NA,NA,"+1: Create three 1/1 white Soldier creature tokens.
−3: Destroy all creatures with power 4 or greater.
−7: You get an emblem with ""Creatures you control get +2/+2 and have flying.""",Planeswalker,Elspeth,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
260,1,Dig Through Time,MB,Blue,8,{6}{U}{U},NA,NA,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.",Instant,NA,BCSWMFPSSDMSVCLVWAGMED, blue black white, blue white, black,control,,FALSE
261,1,Glen Elendra Archmage,MB,Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Faerie Wizard,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Consecrated Sphinx,MB,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,"Kalitas, Traitor of Ghet",MB,Black,4,{2}{B}{B},3,4,"Lifelink
If a nontoken creature an opponent controls would die, instead exile that card and create a 2/2 black Zombie creature token.
{2}{B}, Sacrifice another Vampire or Zombie: Put two +1/+1 counters on Kalitas, Traitor of Ghet.",Creature,Vampire Warrior,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Mystic Confluence,MB,Blue,5,{3}{U}{U},NA,NA,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.",Instant,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Search for Azcanta,MB,Blue,2,{1}{U},NA,NA,"At the beginning of your upkeep, look at the top card of your library. You may put it into your graveyard. Then if you have seven or more cards in your graveyard, you may transform Search for Azcanta.",Enchantment,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Tundra,MB,Colorless,0,NA,NA,NA,({T}: Add {W} or {U}.),Land,Plains Island,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Verdant Catacombs,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Azorius Signet,MB,Colorless,2,{2},NA,NA,"{1}, {T}: Add {W}{U}.",Artifact,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Scalding Tarn,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Scalding Tarn: Search your library for an Island or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Toxic Deluge,MB,Black,3,{2}{B},NA,NA,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.",Sorcery,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Doom Blade,MB,Black,2,{1}{B},NA,NA,Destroy target nonblack creature.,Instant,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Fact or Fiction,MB,Blue,4,{3}{U},NA,NA,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,Instant,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Lingering Souls,MB,White,3,{2}{W},NA,NA,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Baleful Strix,MB,Blue Black,2,{U}{B},1,1,"Flying, deathtouch
When Baleful Strix enters the battlefield, draw a card.",Artifact Creature,Bird,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Ravenous Chupacabra,MB,Black,4,{2}{B}{B},2,2,"When Ravenous Chupacabra enters the battlefield, destroy target creature an opponent controls.",Creature,Beast Horror,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Phantasmal Image,MB,Blue,2,{1}{U},0,0,"You may have Phantasmal Image enter the battlefield as a copy of any creature on the battlefield, except it's an Illusion in addition to its other types and it has ""When this creature becomes the target of a spell or ability, sacrifice it.""",Creature,Illusion,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Black Lotus,MB,Colorless,0,{0},NA,NA,"{T}, Sacrifice Black Lotus: Add three mana of any one color.",Artifact,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Restoration Angel,MB,White,4,{3}{W},3,4,"Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",Creature,Angel,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Compulsive Research,MB,Blue,3,{2}{U},NA,NA,Target player draws three cards. Then that player discards two cards unless they discard a land card.,Sorcery,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Fatal Push,MB,Black,1,{B},NA,NA,"Destroy target creature if it has converted mana cost 2 or less.
Revolt — Destroy that creature if it has converted mana cost 4 or less instead if a permanent you controlled left the battlefield this turn.",Instant,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Celestial Colonnade,MB,Colorless,0,NA,NA,NA,"Celestial Colonnade enters the battlefield tapped.
{T}: Add {W} or {U}.
{3}{W}{U}: Until end of turn, Celestial Colonnade becomes a 4/4 white and blue Elemental creature with flying and vigilance. It's still a land.",Land,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Mulldrifter,MB,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Ophiomancer,MB,Black,3,{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",Creature,Human Shaman,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Polluted Delta,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Polluted Delta: Search your library for an Island or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Vampire Nighthawk,MB,Black,3,{1}{B}{B},2,3,"Flying, deathtouch, lifelink",Creature,Vampire Shaman,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Scrubland,MB,Colorless,0,NA,NA,NA,({T}: Add {W} or {B}.),Land,Plains Swamp,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Wall of Omens,MB,White,2,{1}{W},0,4,"Defender
When Wall of Omens enters the battlefield, draw a card.",Creature,Wall,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Custodi Lich,MB,Black,5,{3}{B}{B},4,2,"When Custodi Lich enters the battlefield, you become the monarch.
Whenever you become the monarch, target player sacrifices a creature.",Creature,Zombie Cleric,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Oblivion Ring,MB,White,3,{2}{W},NA,NA,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Watery Grave,MB,Colorless,0,NA,NA,NA,"({T}: Add {U} or {B}.)
As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Island Swamp,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Mardu Woe-Reaper,SB,White,1,{W},2,1,"Whenever Mardu Woe-Reaper or another Warrior enters the battlefield under your control, you may exile target creature card from a graveyard. If you do, you gain 1 life.",Creature,Human Warrior,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Rishadan Port,SB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}, {T}: Tap target land.",Land,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,"Kambal, Consul of Allocation",SB,White Black,3,{1}{W}{B},2,3,"Whenever an opponent casts a noncreature spell, that player loses 2 life and you gain 2 life.",Creature,Human Advisor,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Ravages of War,SB,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Pack Rat,SB,Black,2,{1}{B},*,*,"Pack Rat's power and toughness are each equal to the number of Rats you control.
{2}{B}, Discard a card: Create a token that's a copy of Pack Rat.",Creature,Rat,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,"Chandra, Torch of Defiance",SB,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Bloodghast,SB,Black,2,{B}{B},2,1,"Bloodghast can't block.
Bloodghast has haste as long as an opponent has 10 or less life.
Landfall — Whenever a land enters the battlefield under your control, you may return Bloodghast from your graveyard to the battlefield.",Creature,Vampire Spirit,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Kitesail Freebooter,SB,Black,2,{1}{B},1,2,"Flying
When Kitesail Freebooter enters the battlefield, target opponent reveals their hand. You choose a noncreature, nonland card from it. Exile that card until Kitesail Freebooter leaves the battlefield.",Creature,Human Pirate,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Rakdos Signet,SB,Colorless,2,{2},NA,NA,"{1}, {T}: Add {B}{R}.",Artifact,NA,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Figure of Destiny,SB,Colorless,1,{R/W},1,1,"{R/W}: Figure of Destiny becomes a Kithkin Spirit with base power and toughness 2/2.
{R/W}{R/W}{R/W}: If Figure of Destiny is a Spirit, it becomes a Kithkin Spirit Warrior with base power and toughness 4/4.
{R/W}{R/W}{R/W}{R/W}{R/W}{R/W}: If Figure of Destiny is a Warrior, it becomes a Kithkin Spirit Warrior Avatar with base power and toughness 8/8, flying, and first strike.",Creature,Kithkin,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Containment Priest,SB,White,2,{1}{W},2,2,"Flash
If a nontoken creature would enter the battlefield and it wasn't cast, exile it instead.",Creature,Human Cleric,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Hazoret the Fervent,SB,Red,4,{3}{R},5,4,"Indestructible, haste
Hazoret the Fervent can't attack or block unless you have one or fewer cards in hand.
{2}{R}, Discard a card: Hazoret deals 2 damage to each opponent.",Creature,God,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
261,1,Zulaport Cutthroat,SB,Black,2,{1}{B},1,1,"Whenever Zulaport Cutthroat or another creature you control dies, each opponent loses 1 life and you gain 1 life.",Creature,Human Rogue Ally,GCKMSTVASTDFLBRPBRCFCMOPVSWCCOWMRKRPCBKRFCHZCSIP, blue black white, blue black white,,control,,TRUE
