deckID, location, number, name, deckName, date
150,MB,1,"Incinerate", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Lightning Helix", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Umezawa's Jitte", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Fireblast", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Dire Fleet Daredevil", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Eidolon of the Great Revel", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Figure of Destiny", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Bomat Courier", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Lightning Bolt", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Zurgo Bellstriker", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Sword of Fire and Ice", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Tithe Taker", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Needle Spires", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Mox Pearl", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,1,"Rishadan Port", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,12,"Mountain", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,MB,2,"Plains", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Scavenging Ooze", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Marsh Flats", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Entomb", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Primal Command", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Knight of the Reliquary", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Bonfire of the Damned", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Flooded Strand", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Hazoret the Fervent", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Collective Brutality", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Kytheon, Hero of Akros", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Banishing Light", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Imperial Seal", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Massacre Wurm", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Animate Dead", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Necromancy", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Brightling", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Fairgrounds Warden", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Wishclaw Talisman", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
150,SB,1,"Selfless Spirit", Boros (RW) Aggro copy [WOTC Vintage].txt, 1.12.20
151,MB,1,"Firedrinker Satyr", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Goblin Guide", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Giver of Runes", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Legion's Landing", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Monastery Swiftspear", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Forked Bolt", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Kytheon, Hero of Akros", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Thraben Inspector", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Firebolt", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Smuggler's Copter", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Robber of the Rich", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Lightning Strike", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Lightning Helix", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Boros Charm", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Magma Jet", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Goblin Cratermaker", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Tajic, Legion's Edge", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Char", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Chandra, Acolyte of Flame", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Phoenix of Ash", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Ajani Vengeant", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Greater Gargadon", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Eidolon of the Great Revel", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Castle Embereth", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Sacred Foundry", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Battlefield Forge", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Silent Clearing", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Inspiring Vantage", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Wooded Foothills", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Scalding Tarn", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,5,"Mountain", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,4,"Plains", Boros (RW) Aggro copy.txt, 9.12.20
151,MB,1,"Devil's Play", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Lodestone Golem", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Fleetwheel Cruiser", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Spear of Heliod", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Kjeldoran Outpost", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Search for Azcanta", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Goblin Bombardment", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Fumigate", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Luminous Broodmoth", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Angel of Serenity", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Hero of Bladehold", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Isochron Scepter", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Flames of the Firebrand", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Sheoldred, Whispering One", Boros (RW) Aggro copy.txt, 9.12.20
151,SB,1,"Thalia, Guardian of Thraben", Boros (RW) Aggro copy.txt, 9.12.20
152,MB,1,"Marsh Flats", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Wooded Foothills", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Plateau", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Strip Mine", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Needle Spires", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Lightning Bolt", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Mana Tithe", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Jackal Pup", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Bomat Courier", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Goblin Guide", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Legion's Landing", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Zurgo Bellstriker", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Kytheon, Hero of Akros", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Firebolt", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Giver of Runes", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Stoneforge Mystic", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Adanto Vanguard", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Winter Orb", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Lightning Helix", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Porcelain Legionnaire", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Sword of War and Peace", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Tangle Wire", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Hero of Bladehold", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Armageddon", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Batterskull", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Abrade", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Elspeth, Knight-Errant", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Char", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Mountain", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,2,"Mountain", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,2,"Mountain", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,1,"Mountain", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,4,"Plains", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,MB,2,"Plains", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Dack Fayden", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Sword of Light and Shadow", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Vampire Nighthawk", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Angel of Sanctions", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Sphinx of the Steel Wind", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Honor of the Pure", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Den Protector", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Knight of Autumn", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Eidolon of the Great Revel", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Rekindling Phoenix", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Sweltering Suns", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Leonin Relic-Warder", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Baneslayer Angel", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Crucible of Worlds", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Shrine of Burning Rage", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Ancestral Recall", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
152,SB,1,"Ajani Vengeant", Boros (RW) Aggro(1) [WOTC Vintage].txt, 3.20.20
153,MB,1,"Bomat Courier", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Blade Splicer", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Mother of Runes", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Path to Exile", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Kytheon, Hero of Akros", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Ajani Vengeant", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Selfless Spirit", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Fiend Hunter", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Thalia, Heretic Cathar", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Elspeth, Knight-Errant", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Thraben Inspector", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Isamaru, Hound of Konda", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Student of Warfare", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Figure of Destiny", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Gideon, Ally of Zendikar", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Skymarcher Aspirant", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Giver of Runes", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Legion Warboss", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Hellrider", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Eidolon of the Great Revel", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Chain Lightning", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Flametongue Kavu", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Sacred Foundry", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Needle Spires", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Marsh Flats", Boros (RW) Aggro.txt, 9.12.20
153,MB,5,"Mountain", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Mountain", Boros (RW) Aggro.txt, 9.12.20
153,MB,3,"Plains", Boros (RW) Aggro.txt, 9.12.20
153,MB,2,"Plains", Boros (RW) Aggro.txt, 9.12.20
153,MB,2,"Plains", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Aven Mindcensor", Boros (RW) Aggro.txt, 9.12.20
153,MB,1,"Winds of Abandon", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Elspeth, Sun's Champion", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Hazoret the Fervent", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Ramunap Excavator", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Purphoros's Intervention", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Banishing Light", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Charming Prince", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Thoughtseize", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Embereth Shieldbreaker", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Fleetwheel Cruiser", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Monastery Swiftspear", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Goblin Bombardment", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Mimic Vat", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Shrine of Burning Rage", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Luminous Broodmoth", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Metallic Mimic", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Blast Zone", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Sevinne's Reclamation", Boros (RW) Aggro.txt, 9.12.20
153,SB,1,"Anax, Hardened in the Forge", Boros (RW) Aggro.txt, 9.12.20
154,MB,1,"Student of Warfare", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Lightning Bolt", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Umezawa's Jitte", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mox Diamond", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mountain", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Battlefield Forge", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Phyrexian Revoker", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mountain", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mountain", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Kari Zev, Skyship Raider", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Palace Jailer", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Stoneforge Mystic", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Thraben Inspector", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Bonesplitter", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Elspeth, Knight-Errant", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Porcelain Legionnaire", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Swords to Plowshares", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Flickerwisp", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mother of Runes", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Aurelia, Exemplar of Justice", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Armageddon", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Chrome Mox", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Tangle Wire", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"City of Brass", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Plateau", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,6,"Plains", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Dryad Militant", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Plains", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Council's Judgment", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Plains", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Kytheon, Hero of Akros", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Mutavault", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Isamaru, Hound of Konda", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Adanto Vanguard", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,MB,1,"Soldier of the Pantheon", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Mana Tithe", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Earthquake", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Firedrinker Satyr", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Gideon Jura", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Searing Spear", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Young Pyromancer", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Sulfurous Springs", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Stromkirk Noble", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Legion Warboss", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Pia and Kiran Nalaar", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Lingering Souls", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Fireblast", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Kitchen Finks", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Ravenous Chupacabra", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Earthshaker Khenra", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
154,SB,1,"Disenchant", Boros (RW) Armageddon Aggro 10.21.18.txt, 10.21.18
155,MB,3,"Forest", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,3,"Mountain", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,4,"Swamp", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Bayou", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Llanowar Wastes", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Sulfurous Springs", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Evolving Wilds", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Taiga", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Windswept Heath", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Chrome Mox", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Duress", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Entomb", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Inquisition of Kozilek", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Reanimate", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Vampiric Tutor", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Animate Dead", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Chainer's Edict", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Demonic Tutor", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Diabolic Edict", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Oath of Druids", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Liliana of the Veil", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Maelstrom Pulse", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Necromancy", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Wheel of Fortune", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Damnation", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Sneak Attack", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Liliana, Death's Majesty", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Grave Titan", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Woodfall Primus", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Greater Gargadon", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Kozilek, Butcher of Truth", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Inkwell Leviathan", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
155,MB,1,"Blightsteel Colossus", Boros (RW) Armageddon Aggro 12.16.17.txt, 12.16.17
156,MB,1,"Battlefield Forge", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Strip Mine", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,3,"Plains", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,11,"Mountain", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Student of Warfare", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Stromkirk Noble", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Steppe Lynx", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Soldier of the Pantheon", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Kytheon, Hero of Akros", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Goblin Guide", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Falkenrath Gorger", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Bonesplitter", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Mana Tithe", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Aether Chaser", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Arc Trail", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Declaration in Stone", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Glory-Bound Initiate", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Lightning Helix", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Magma Jet", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Porcelain Legionnaire", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Smuggler's Copter", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Goblin Rabblemaster", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Hanweir Garrison", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Sulfuric Vortex", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Thalia, Heretic Cathar", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Ravages of War", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Koth of the Hammer", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
156,MB,1,"Hazoret the Fervent", Boros (RW) Armageddon Aggro 12.29.17.txt, 12.29.17
157,MB,7,"Mountain", Boros (RW) Armageddon Aggro 5.12.18.txt, 5.12.18
157,MB,6,"Plains", Boros (RW) Armageddon Aggro 5.12.18.txt, 5.12.18
