deckID,number,name,location,deckName
182,1,Tithe Taker,SB,Esper (UBW) Superfriends Control
182,1,Angrath's Rampage,SB,Esper (UBW) Superfriends Control
182,1,Treasure Map,SB,Esper (UBW) Superfriends Control
182,1,Wall of Omens,SB,Esper (UBW) Superfriends Control
182,1,Settle the Wreckage,SB,Esper (UBW) Superfriends Control
182,1,"Elspeth, Sun's Champion",SB,Esper (UBW) Superfriends Control
182,1,Cast Down,SB,Esper (UBW) Superfriends Control
182,1,Fairgrounds Warden,SB,Esper (UBW) Superfriends Control
182,1,Angel of Sanctions,SB,Esper (UBW) Superfriends Control
183,1,Sol Ring,MB,Esper (UBW) Superfriends Control.dck
183,1,Demonic Tutor,MB,Esper (UBW) Superfriends Control.dck
183,1,"Jace, Vryn's Prodigy",MB,Esper (UBW) Superfriends Control.dck
183,1,Izzet Signet,MB,Esper (UBW) Superfriends Control.dck
183,1,Daze,MB,Esper (UBW) Superfriends Control.dck
183,1,Jace Beleren,MB,Esper (UBW) Superfriends Control.dck
183,1,Council's Judgment,MB,Esper (UBW) Superfriends Control.dck
183,1,Lingering Souls,MB,Esper (UBW) Superfriends Control.dck
183,1,Geist of Saint Traft,MB,Esper (UBW) Superfriends Control.dck
183,1,Oblivion Ring,MB,Esper (UBW) Superfriends Control.dck
183,1,Banishing Light,MB,Esper (UBW) Superfriends Control.dck
183,1,Coalition Relic,MB,Esper (UBW) Superfriends Control.dck
183,1,"Elspeth, Knight-Errant",MB,Esper (UBW) Superfriends Control.dck
183,1,Control Magic,MB,Esper (UBW) Superfriends Control.dck
183,1,Wrath of God,MB,Esper (UBW) Superfriends Control.dck
183,1,"Venser, Shaper Savant",MB,Esper (UBW) Superfriends Control.dck
183,1,"Gideon, Ally of Zendikar",MB,Esper (UBW) Superfriends Control.dck
183,1,Gideon Jura,MB,Esper (UBW) Superfriends Control.dck
183,1,Mystic Confluence,MB,Esper (UBW) Superfriends Control.dck
183,1,"Teferi, Hero of Dominaria",MB,Esper (UBW) Superfriends Control.dck
183,1,Frost Titan,MB,Esper (UBW) Superfriends Control.dck
183,1,"Elesh Norn, Grand Cenobite",MB,Esper (UBW) Superfriends Control.dck
183,1,Ancestral Vision,MB,Esper (UBW) Superfriends Control.dck
183,1,Tundra,MB,Esper (UBW) Superfriends Control.dck
183,1,Godless Shrine,MB,Esper (UBW) Superfriends Control.dck
183,1,Mana Confluence,MB,Esper (UBW) Superfriends Control.dck
183,1,Scalding Tarn,MB,Esper (UBW) Superfriends Control.dck
183,1,Chrome Mox,MB,Esper (UBW) Superfriends Control.dck
183,1,"Sheoldred, Whispering One",SB,Esper (UBW) Superfriends Control.dck
183,1,Siege-Gang Commander,SB,Esper (UBW) Superfriends Control.dck
183,1,Unexpectedly Absent,SB,Esper (UBW) Superfriends Control.dck
183,1,Ultimate Price,SB,Esper (UBW) Superfriends Control.dck
183,1,Terminus,SB,Esper (UBW) Superfriends Control.dck
183,1,Mesmeric Fiend,SB,Esper (UBW) Superfriends Control.dck
183,1,Knight of Autumn,SB,Esper (UBW) Superfriends Control.dck
183,1,Riftwing Cloudskate,SB,Esper (UBW) Superfriends Control.dck
183,1,Fiery Confluence,SB,Esper (UBW) Superfriends Control.dck
183,1,Garruk Relentless,SB,Esper (UBW) Superfriends Control.dck
183,1,Torrential Gearhulk,SB,Esper (UBW) Superfriends Control.dck
183,1,Soulfire Grand Master,SB,Esper (UBW) Superfriends Control.dck
183,1,Gaea's Cradle,SB,Esper (UBW) Superfriends Control.dck
183,1,Hellrider,SB,Esper (UBW) Superfriends Control.dck
183,1,Adanto Vanguard,SB,Esper (UBW) Superfriends Control.dck
183,1,Thing in the Ice,SB,Esper (UBW) Superfriends Control.dck
183,1,Cast Down,SB,Esper (UBW) Superfriends Control.dck
184,1,Bloodstained Mire,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Fetid Pools,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Grand Coliseum,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Hallowed Fountain,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Karakas,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Scrubland,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Shambling Vent,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Watery Grave,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Windswept Heath,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Brainstorm,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Land Tax,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Path to Exile,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Sensei's Divining Top,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Journey to Nowhere,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Talisman of Indulgence,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Unexpectedly Absent,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Blade Splicer,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Forbid,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Gideon of the Trials,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Lingering Souls,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Monastery Mentor,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,"Elspeth, Knight-Errant",MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Glen Elendra Archmage,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,"Jace, the Mind Sculptor",MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Parallax Wave,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,"Sorin, Lord of Innistrad",MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,"Venser, Shaper Savant",MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Custodi Lich,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Gideon Jura,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Meloku the Clouded Mirror,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,"Teferi, Hero of Dominaria",MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
184,1,Eternal Dragon,MB,Esper (UBW) Superfriends Mentor Midrange 6.3.18.txt
185,1,Go for the Throat,MB,Esper (UBW) Tapout Control.dck
185,1,Languish,MB,Esper (UBW) Tapout Control.dck
185,1,"Ashiok, Nightmare Weaver",MB,Esper (UBW) Tapout Control.dck
185,1,Doom Whisperer,MB,Esper (UBW) Tapout Control.dck
185,1,Angel of Sanctions,MB,Esper (UBW) Tapout Control.dck
185,1,Damnation,MB,Esper (UBW) Tapout Control.dck
185,1,Faith's Fetters,MB,Esper (UBW) Tapout Control.dck
185,1,Collective Brutality,MB,Esper (UBW) Tapout Control.dck
185,1,Dismember,MB,Esper (UBW) Tapout Control.dck
185,1,Lingering Souls,MB,Esper (UBW) Tapout Control.dck
185,1,Concealed Courtyard,MB,Esper (UBW) Tapout Control.dck
185,1,Baleful Strix,MB,Esper (UBW) Tapout Control.dck
185,1,Ravenous Chupacabra,MB,Esper (UBW) Tapout Control.dck
185,1,"Elspeth, Sun's Champion",MB,Esper (UBW) Tapout Control.dck
185,1,Ponder,MB,Esper (UBW) Tapout Control.dck
185,1,"Gideon, Ally of Zendikar",MB,Esper (UBW) Tapout Control.dck
185,1,Hostage Taker,MB,Esper (UBW) Tapout Control.dck
185,1,Creeping Tar Pit,MB,Esper (UBW) Tapout Control.dck
185,1,Mind Twist,MB,Esper (UBW) Tapout Control.dck
185,1,Polluted Delta,MB,Esper (UBW) Tapout Control.dck
185,1,Swords to Plowshares,MB,Esper (UBW) Tapout Control.dck
185,1,Wall of Omens,MB,Esper (UBW) Tapout Control.dck
185,1,Vindicate,MB,Esper (UBW) Tapout Control.dck
185,1,Hero's Downfall,MB,Esper (UBW) Tapout Control.dck
185,1,Mana Confluence,MB,Esper (UBW) Tapout Control.dck
185,1,Darkslick Shores,MB,Esper (UBW) Tapout Control.dck
185,1,Oblivion Ring,MB,Esper (UBW) Tapout Control.dck
185,1,Anguished Unmaking,MB,Esper (UBW) Tapout Control.dck
185,1,Shambling Vent,MB,Esper (UBW) Tapout Control.dck
185,1,Oath of Druids,SB,Esper (UBW) Tapout Control.dck
185,1,Abbot of Keral Keep,SB,Esper (UBW) Tapout Control.dck
185,1,Arcane Artisan,SB,Esper (UBW) Tapout Control.dck
185,1,Tidehollow Sculler,SB,Esper (UBW) Tapout Control.dck
185,1,Baneslayer Angel,SB,Esper (UBW) Tapout Control.dck
185,1,Arguel's Blood Fast,SB,Esper (UBW) Tapout Control.dck
185,1,Kitesail Freebooter,SB,Esper (UBW) Tapout Control.dck
185,1,Vampire Nighthawk,SB,Esper (UBW) Tapout Control.dck
185,1,Verdant Catacombs,SB,Esper (UBW) Tapout Control.dck
185,1,Spell Queller,SB,Esper (UBW) Tapout Control.dck
185,1,Emeria Angel,SB,Esper (UBW) Tapout Control.dck
185,1,Parallax Wave,SB,Esper (UBW) Tapout Control.dck
185,1,Deranged Hermit,SB,Esper (UBW) Tapout Control.dck
185,1,Upheaval,SB,Esper (UBW) Tapout Control.dck
185,1,Palace Jailer,SB,Esper (UBW) Tapout Control.dck
185,1,Balance,SB,Esper (UBW) Tapout Control.dck
186,1,Ponder,MB,Esper (UBW) Tempo
186,1,Thoughtseize,MB,Esper (UBW) Tempo
186,1,Ancestral Recall,MB,Esper (UBW) Tempo
186,1,Swords to Plowshares,MB,Esper (UBW) Tempo
186,1,Mind Twist,MB,Esper (UBW) Tempo
186,1,Collective Brutality,MB,Esper (UBW) Tempo
186,1,Cast Down,MB,Esper (UBW) Tempo
186,1,Kitesail Freebooter,MB,Esper (UBW) Tempo
186,1,Adanto Vanguard,MB,Esper (UBW) Tempo
186,1,Baleful Strix,MB,Esper (UBW) Tempo
186,1,Umezawa's Jitte,MB,Esper (UBW) Tempo
186,1,Mesmeric Fiend,MB,Esper (UBW) Tempo
186,1,Counterspell,MB,Esper (UBW) Tempo
186,1,Snapcaster Mage,MB,Esper (UBW) Tempo
186,1,Dark Confidant,MB,Esper (UBW) Tempo
186,1,Tidehollow Sculler,MB,Esper (UBW) Tempo
186,1,Liliana of the Veil,MB,Esper (UBW) Tempo
186,1,Vindicate,MB,Esper (UBW) Tempo
186,1,Lingering Souls,MB,Esper (UBW) Tempo
186,1,Spell Queller,MB,Esper (UBW) Tempo
186,1,Sword of Feast and Famine,MB,Esper (UBW) Tempo
186,1,Control Magic,MB,Esper (UBW) Tempo
186,1,"Jace, the Mind Sculptor",MB,Esper (UBW) Tempo
186,1,Blade Splicer,MB,Esper (UBW) Tempo
186,1,Polluted Delta,MB,Esper (UBW) Tempo
186,1,Godless Shrine,MB,Esper (UBW) Tempo
186,1,Mana Confluence,MB,Esper (UBW) Tempo
186,1,Concealed Courtyard,MB,Esper (UBW) Tempo
186,1,Creeping Tar Pit,MB,Esper (UBW) Tempo
186,1,Marsh Flats,MB,Esper (UBW) Tempo
186,1,Hallowed Fountain,MB,Esper (UBW) Tempo
186,1,Council's Judgment,SB,Esper (UBW) Tempo
186,1,Tangle Wire,SB,Esper (UBW) Tempo
186,1,"Linvala, Keeper of Silence",SB,Esper (UBW) Tempo
186,1,Heartbeat of Spring,SB,Esper (UBW) Tempo
186,1,Geist of Saint Traft,SB,Esper (UBW) Tempo
186,1,"Sheoldred, Whispering One",SB,Esper (UBW) Tempo
186,1,Expansion // Explosion,SB,Esper (UBW) Tempo
186,1,Bone Shredder,SB,Esper (UBW) Tempo
186,1,Blackcleave Cliffs,SB,Esper (UBW) Tempo
186,1,Tendrils of Agony,SB,Esper (UBW) Tempo
186,1,Vampire Nighthawk,SB,Esper (UBW) Tempo
186,1,Unburial Rites,SB,Esper (UBW) Tempo
186,1,Timely Reinforcements,SB,Esper (UBW) Tempo
186,1,Spear of Heliod,SB,Esper (UBW) Tempo
187,1,Tinker,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Boros Signet,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,The Antiquities War,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Toxic Deluge,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Myr Battlesphere,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Basalt Monolith,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Terramorphic Expanse,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Orzhov Signet,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Prismatic Lens,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Mind Stone,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Dismember,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Upheaval,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Mishra's Factory,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Baleful Strix,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Dark Ritual,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,"Tezzeret, Agent of Bolas",MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Creeping Tar Pit,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Imperial Seal,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Serum Visions,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Balance,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Timetwister,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Memory Jar,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Demonic Tutor,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Monastery Mentor,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Talisman of Indulgence,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Talisman of Progress,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Phyrexian Revoker,MB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Walking Ballista,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Exclusion Mage,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Scavenging Ooze,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Recurring Nightmare,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Languish,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Cloudgoat Ranger,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Sacred Foundry,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Llanowar Wastes,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Cursed Scroll,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Manic Vandal,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Animate Dead,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Lavaclaw Reaches,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Burst Lightning,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Vampire Nighthawk,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Snuff Out,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Pithing Needle,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,The Abyss,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
187,1,Gnarled Scarhide,SB,Esper (UBW) Tinker Balance Ramp 9.1.18.dck
188,1,Caves of Koilos,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Celestial Colonnade,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Godless Shrine,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Hallowed Fountain,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Mana Confluence,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Misty Rainforest,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Shambling Vent,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Windswept Heath,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Chrome Mox,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Engineered Explosives,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Mystical Tutor,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Thoughtseize,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Vampiric Tutor,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Demonic Tutor,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Mind Stone,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Orzhov Signet,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Scroll Rack,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Talisman of Dominance,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Hangarback Walker,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Lingering Souls,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Tinker,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Vindicate,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Control Magic,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Damnation,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,"Elspeth, Knight-Errant",MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Moat,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Solemn Simulacrum,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,"Tezzeret, Artifice Master",MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Catastrophe,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Upheaval,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Wurmcoil Engine,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
188,1,Sphinx of the Steel Wind,MB,Esper (UBW) Tinker Moat Upheaval Control 7.1.18.txt
189,1,City of Brass,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Polluted Delta,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Scrubland,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Tundra,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Karakas,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Duress,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Path to Exile,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Sensei's Divining Top,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Vampiric Tutor,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Engineered Explosives,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Arcane Denial,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Diabolic Edict,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Guardian Idol,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Talisman of Progress,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Jace Beleren,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Ophiomancer,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Toxic Deluge,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,True-Name Nemesis,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Vendilion Clique,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Vindicate,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Control Magic,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Cryptic Command,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Fact or Fiction,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,"Venser, Shaper Savant",MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Fractured Identity,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Mulldrifter,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Mystic Confluence,MB,Esper (UBW) Torrential Control 12.5.17.txt
189,1,Torrential Gearhulk,MB,Esper (UBW) Torrential Control 12.5.17.txt
190,1,Mox Diamond,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Glacial Fortress,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Breeding Pool,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Stomping Ground,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Temple Garden,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Drowned Catacomb,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Mox Jet,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Mystical Tutor,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Oath of Nissa,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Brainstorm,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Mana Tithe,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Abrupt Decay,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Sylvan Library,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Search for Azcanta,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Jace, Vryn's Prodigy",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Rakdos Signet,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Azorius Signet,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Search for Tomorrow,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Nissa, Voice of Zendikar",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Karn, Scion of Urza",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Garruk Wildspeaker,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Ajani Vengeant,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Deep Analysis,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Nissa, Worldwaker",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Treachery,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,Fractured Identity,MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Liliana, Death's Majesty",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
190,1,"Nicol Bolas, God-Pharaoh",MB,Five Color (WUBRG) Balance Superfriends Midrange 4.22.18.txt
191,1,Thought Vessel,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Consecrated Sphinx,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Joraga Treespeaker,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Inferno Titan,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Yavimaya Coast,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Karn Liberated,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Orzhov Signet,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,"Teferi, Hero of Dominaria",MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Garruk Relentless,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Wall of Roots,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Sulfurous Springs,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,"Ugin, the Spirit Dragon",MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Ramunap Excavator,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Diabolic Edict,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,The Scarab God,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Undiscovered Paradise,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Solemn Simulacrum,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Eureka,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Polluted Delta,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,"Ulamog, the Infinite Gyre",MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Lumbering Falls,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Celestial Colonnade,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Oracle of Mul Daya,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Sneak Attack,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Farseek,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Courser of Kruphix,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Tolarian Academy,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Talisman of Progress,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Wooded Foothills,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Regal Behemoth,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Hedron Archive,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Coldsteel Heart,MB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Mimic Vat,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Mutavault,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Dark Confidant,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Oath of Druids,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Carnage Tyrant,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Timetwister,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Tangle Wire,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Wall of Omens,SB,Five Color (WUBRG) Ramp 9.25.18.dck
191,1,Burst Lightning,SB,Five Color (WUBRG) Ramp 9.25.18.dck
