deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes
38,1,Regal Behemoth,MB,Green,6,{4}{G}{G},5,5,"Trample
When Regal Behemoth enters the battlefield, you become the monarch.
Whenever you tap a land for mana while you're the monarch, add an additional one mana of any color.",Creature,Dinosaur
38,1,Carnage Tyrant,SB,Green,6,{4}{G}{G},7,6,"This spell can't be countered.
Trample, hexproof",Creature,Dinosaur
38,1,Stirring Wildwood,SB,Colorless,0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.",Land,NA
38,1,Angel of Serenity,SB,White,7,{4}{W}{W}{W},5,6,"Flying
When Angel of Serenity enters the battlefield, you may exile up to three other target creatures from the battlefield and/or creature cards from graveyards.
When Angel of Serenity leaves the battlefield, return the exiled cards to their owners' hands.",Creature,Angel
38,1,Scrapheap Scrounger,SB,Colorless,2,{2},3,2,"Scrapheap Scrounger can't block.
{1}{B}, Exile another creature card from your graveyard: Return Scrapheap Scrounger from your graveyard to the battlefield.",Artifact Creature,Construct
38,1,Searing Spear,SB,Red,2,{1}{R},NA,NA,Searing Spear deals 3 damage to any target.,Instant,NA
38,1,Stormblood Berserker,SB,Red,2,{1}{R},1,1,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Menace (This creature can't be blocked except by two or more creatures.)",Creature,Human Berserker
38,1,Jackal Pup,SB,Red,1,{R},2,1,"Whenever Jackal Pup is dealt damage, it deals that much damage to you.",Creature,Jackal
38,1,Treasure Cruise,SB,Blue,8,{7}{U},NA,NA,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Draw three cards.",Sorcery,NA
38,1,Heir of Falkenrath,SB,Black,2,{1}{B},2,1,Discard a card: Transform Heir of Falkenrath. Activate this ability only once each turn.,Creature,Vampire
38,1,Hellspark Elemental,SB,Red,2,{1}{R},3,1,"Trample, haste
At the beginning of the end step, sacrifice Hellspark Elemental.
Unearth {1}{R} ({1}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",Creature,Elemental
38,1,Arbor Elf,SB,Green,1,{G},1,1,{T}: Untap target Forest.,Creature,Elf Druid
38,1,Qasali Pridemage,SB,White Green,2,{G}{W},2,2,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{1}, Sacrifice Qasali Pridemage: Destroy target artifact or enchantment.",Creature,Cat Wizard
38,1,Triskelion,SB,Colorless,6,{6},1,1,"Triskelion enters the battlefield with three +1/+1 counters on it.
Remove a +1/+1 counter from Triskelion: It deals 1 damage to any target.",Artifact Creature,Construct
38,1,Parallax Wave,SB,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA
38,1,Char,SB,Red,3,{2}{R},NA,NA,Char deals 4 damage to any target and 2 damage to you.,Instant,NA
38,1,Koth of the Hammer,SB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth
39,1,Sower of Temptation,MB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard
39,1,Flooded Strand,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA
39,1,"Brimaz, King of Oreskos",MB,White,3,{1}{W}{W},3,4,"Vigilance
Whenever Brimaz, King of Oreskos attacks, create a 1/1 white Cat Soldier creature token with vigilance that's attacking.
Whenever Brimaz blocks a creature, create a 1/1 white Cat Soldier creature token with vigilance that's blocking that creature.",Creature,Cat Soldier
39,1,Catastrophe,MB,White,6,{4}{W}{W},NA,NA,Destroy all lands or all creatures. Creatures destroyed this way can't be regenerated.,Sorcery,NA
39,1,Fractured Identity,MB,White Blue,5,{3}{W}{U},NA,NA,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,Sorcery,NA
39,1,Memory Lapse,MB,Blue,2,{1}{U},NA,NA,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.",Instant,NA
39,1,Mystic Confluence,MB,Blue,5,{3}{U}{U},NA,NA,"Choose three. You may choose the same mode more than once.
• Counter target spell unless its controller pays {3}.
• Return target creature to its owner's hand.
• Draw a card.",Instant,NA
39,1,Condescend,MB,Blue,1,{X}{U},NA,NA,"Counter target spell unless its controller pays {X}. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",Instant,NA
39,1,Hallowed Fountain,MB,Colorless,0,NA,NA,NA,"({T}: Add {W} or {U}.)
As Hallowed Fountain enters the battlefield, you may pay 2 life. If you don't, Hallowed Fountain enters the battlefield tapped.",Land,Plains Island
39,1,Counterspell,MB,Blue,2,{U}{U},NA,NA,Counter target spell.,Instant,NA
39,1,Palace Jailer,MB,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier
39,1,"Elspeth, Knight-Errant",MB,White,4,{2}{W}{W},NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""",Planeswalker,Elspeth
39,1,Exalted Angel,MB,White,6,{4}{W}{W},4,5,"Flying
Whenever Exalted Angel deals damage, you gain that much life.
Morph {2}{W}{W} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",Creature,Angel
39,1,Balance,MB,White,2,{1}{W},NA,NA,"Each player chooses a number of lands they control equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.",Sorcery,NA
39,1,Eternal Dragon,MB,White,7,{5}{W}{W},5,5,"Flying
{3}{W}{W}: Return Eternal Dragon from your graveyard to your hand. Activate this ability only during your upkeep.
Plainscycling {2} ({2}, Discard this card: Search your library for a Plains card, reveal it, put it into your hand, then shuffle your library.)",Creature,Dragon Spirit
39,1,Forbid,MB,Blue,3,{1}{U}{U},NA,NA,"Buyback—Discard two cards. (You may discard two cards in addition to any other costs as you cast this spell. If you do, put this card into your hand as it resolves.)
Counter target spell.",Instant,NA
39,1,Journey to Nowhere,MB,White,2,{1}{W},NA,NA,"When Journey to Nowhere enters the battlefield, exile target creature.
When Journey to Nowhere leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA
39,1,Vendilion Clique,MB,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard
39,1,Angel of Invention,MB,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel
39,1,Daze,MB,Blue,2,{1}{U},NA,NA,"You may return an Island you control to its owner's hand rather than pay this spell's mana cost.
Counter target spell unless its controller pays {1}.",Instant,NA
39,1,Talisman of Dominance,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {U} or {B}. Talisman of Dominance deals 1 damage to you.",Artifact,NA
39,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA
39,1,Moat,MB,White,4,{2}{W}{W},NA,NA,Creatures without flying can't attack.,Enchantment,NA
39,1,Talisman of Progress,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {W} or {U}. Talisman of Progress deals 1 damage to you.",Artifact,NA
39,1,Day of Judgment,MB,White,4,{2}{W}{W},NA,NA,Destroy all creatures.,Sorcery,NA
39,1,Remorseful Cleric,SB,White,2,{1}{W},2,1,"Flying
Sacrifice Remorseful Cleric: Exile all cards from target player's graveyard.",Creature,Spirit Cleric
39,1,Mother of Runes,SB,White,1,{W},1,1,{T}: Target creature you control gains protection from the color of your choice until end of turn.,Creature,Human Cleric
39,1,Den Protector,SB,Green,2,{1}{G},2,1,"Creatures with power less than Den Protector's power can't block it.
Megamorph {1}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Den Protector is turned face up, return target card from your graveyard to your hand.",Creature,Human Warrior
39,1,Imposing Sovereign,SB,White,2,{1}{W},2,1,Creatures your opponents control enter the battlefield tapped.,Creature,Human
39,1,Armageddon,SB,White,4,{3}{W},NA,NA,Destroy all lands.,Sorcery,NA
39,1,Sarkhan Vol,SB,Red Green,4,{2}{R}{G},NA,NA,"+1: Creatures you control get +1/+1 and gain haste until end of turn.
−2: Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.
−6: Create five 4/4 red Dragon creature tokens with flying.",Planeswalker,Sarkhan
39,1,Trygon Predator,SB,Blue Green,3,{1}{G}{U},2,3,"Flying
Whenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls.",Creature,Beast
39,1,"Nissa, Worldwaker",SB,Green,5,{3}{G}{G},NA,NA,"+1: Target land you control becomes a 4/4 Elemental creature with trample. It's still a land.
+1: Untap up to four target Forests.
−7: Search your library for any number of basic land cards, put them onto the battlefield, then shuffle your library. Those lands become 4/4 Elemental creatures with trample. They're still lands.",Planeswalker,Nissa
39,1,Carnophage,SB,Black,1,{B},2,2,"At the beginning of your upkeep, tap Carnophage unless you pay 1 life.",Creature,Zombie
39,1,Thing in the Ice,SB,Blue,2,{1}{U},0,4,"Defender
Thing in the Ice enters the battlefield with four ice counters on it.
Whenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it.",Creature,Horror
39,1,Force of Will,SB,Blue,5,{3}{U}{U},NA,NA,"You may pay 1 life and exile a blue card from your hand rather than pay this spell's mana cost.
Counter target spell.",Instant,NA
39,1,Sword of Fire and Ice,SB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from red and from blue.
Whenever equipped creature deals combat damage to a player, Sword of Fire and Ice deals 2 damage to any target and you draw a card.
Equip {2}",Artifact,Equipment
39,1,Parallax Wave,SB,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA
39,1,"Kytheon, Hero of Akros",SB,White,1,{W},2,1,"At end of combat, if Kytheon, Hero of Akros and at least two other creatures attacked this combat, exile Kytheon, then return him to the battlefield transformed under his owner's control.
{2}{W}: Kytheon gains indestructible until end of turn.",Creature,Human Soldier
39,1,"Kari Zev, Skyship Raider",SB,Red,2,{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create a legendary 2/1 red Monkey creature token named Ragavan that's tapped and attacking. Exile that token at end of combat.",Creature,Human Pirate
39,1,Mishra's Factory,SB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.",Land,NA
39,1,Stoneforge Mystic,SB,White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",Creature,Kor Artificer
39,1,Kitchen Finks,SB,Colorless,3,{1}{G/W}{G/W},3,2,"When Kitchen Finks enters the battlefield, you gain 2 life.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Ouphe
39,1,Godless Shrine,SB,Colorless,0,NA,NA,NA,"({T}: Add {W} or {B}.)
As Godless Shrine enters the battlefield, you may pay 2 life. If you don't, Godless Shrine enters the battlefield tapped.",Land,Plains Swamp
39,1,Soldier of the Pantheon,SB,White,1,{W},2,1,"Protection from multicolored
Whenever an opponent casts a multicolored spell, you gain 1 life.",Creature,Human Soldier
40,1,Wasteland,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.",Land,NA
40,1,Bloodstained Mire,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA
40,1,Lightning Strike,MB,Red,2,{1}{R},NA,NA,Lightning Strike deals 3 damage to any target.,Instant,NA
40,1,Firedrinker Satyr,MB,Red,1,{R},2,1,"Whenever Firedrinker Satyr is dealt damage, it deals that much damage to you.
{1}{R}: Firedrinker Satyr gets +1/+0 until end of turn and deals 1 damage to you.",Creature,Satyr Shaman
40,1,Dismissive Pyromancer,MB,Red,2,{1}{R},2,2,"{R}, {T}, Discard a card: Draw a card.
{2}{R}, {T}, Sacrifice Dismissive Pyromancer: It deals 4 damage to target creature.",Creature,Human Wizard
40,1,Young Pyromancer,MB,Red,2,{1}{R},2,1,"Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token.",Creature,Human Shaman
40,1,"Daretti, Ingenious Iconoclast",MB,Black Red,3,{1}{B}{R},NA,NA,"+1: Create a 1/1 colorless Construct artifact creature token with defender.
−1: You may sacrifice an artifact. If you do, destroy target artifact or creature.
−6: Choose target artifact card in a graveyard or artifact on the battlefield. Create three tokens that are copies of it.",Planeswalker,Daretti
40,1,Firebolt,MB,Red,1,{R},NA,NA,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",Sorcery,NA
40,1,Magma Jet,MB,Red,2,{1}{R},NA,NA,Magma Jet deals 2 damage to any target. Scry 2.,Instant,NA
40,1,Badlands,MB,Colorless,0,NA,NA,NA,({T}: Add {B} or {R}.),Land,Swamp Mountain
40,1,Rakdos Cackler,MB,Colorless,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.),Creature,Devil
40,1,Zurgo Bellstriker,MB,Red,1,{R},2,2,"Zurgo Bellstriker can't block creatures with power 2 or greater.
Dash {1}{R} (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",Creature,Orc Warrior
40,1,Hazoret the Fervent,MB,Red,4,{3}{R},5,4,"Indestructible, haste
Hazoret the Fervent can't attack or block unless you have one or fewer cards in hand.
{2}{R}, Discard a card: Hazoret deals 2 damage to each opponent.",Creature,God
40,1,Arc Trail,MB,Red,2,{1}{R},NA,NA,Arc Trail deals 2 damage to any target and 1 damage to another target.,Sorcery,NA
40,1,Keldon Marauders,MB,Red,2,{1}{R},3,3,"Vanishing 2 (This creature enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)
When Keldon Marauders enters the battlefield or leaves the battlefield, it deals 1 damage to target player or planeswalker.",Creature,Human Warrior
40,1,Lightning Bolt,MB,Red,1,{R},NA,NA,Lightning Bolt deals 3 damage to any target.,Instant,NA
40,1,Dark Confidant,MB,Black,2,{1}{B},2,1,"At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its converted mana cost.",Creature,Human Wizard
40,1,Bloodghast,MB,Black,2,{B}{B},2,1,"Bloodghast can't block.
Bloodghast has haste as long as an opponent has 10 or less life.
Landfall — Whenever a land enters the battlefield under your control, you may return Bloodghast from your graveyard to the battlefield.",Creature,Vampire Spirit
40,1,Jackal Pup,MB,Red,1,{R},2,1,"Whenever Jackal Pup is dealt damage, it deals that much damage to you.",Creature,Jackal
40,1,Manic Vandal,MB,Red,3,{2}{R},2,2,"When Manic Vandal enters the battlefield, destroy target artifact.",Creature,Human Warrior
40,1,Burst Lightning,MB,Red,1,{R},NA,NA,"Kicker {4} (You may pay an additional {4} as you cast this spell.)
Burst Lightning deals 2 damage to any target. If this spell was kicked, it deals 4 damage to that permanent or player instead.",Instant,NA
40,1,Marsh Flats,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA
40,1,Sword of Body and Mind,MB,Colorless,3,{3},NA,NA,"Equipped creature gets +2/+2 and has protection from green and from blue.
Whenever equipped creature deals combat damage to a player, you create a 2/2 green Wolf creature token and that player puts the top ten cards of their library into their graveyard.
Equip {2}",Artifact,Equipment
40,1,Incinerate,MB,Red,2,{1}{R},NA,NA,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.,Instant,NA
40,1,Soul-Scar Mage,MB,Red,1,{R},1,2,"Prowess
If a source you control would deal noncombat damage to a creature an opponent controls, put that many -1/-1 counters on that creature instead.",Creature,Human Wizard
40,1,Koth of the Hammer,MB,Red,4,{2}{R}{R},NA,NA,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""",Planeswalker,Koth
40,1,Fireblast,MB,Red,6,{4}{R}{R},NA,NA,"You may sacrifice two Mountains rather than pay this spell's mana cost.
Fireblast deals 4 damage to any target.",Instant,NA
40,1,Phyrexian Revoker,MB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.",Artifact Creature,Horror
40,1,Powder Keg,SB,Colorless,2,{2},NA,NA,"At the beginning of your upkeep, you may put a fuse counter on Powder Keg.
{T}, Sacrifice Powder Keg: Destroy each artifact and creature with converted mana cost equal to the number of fuse counters on Powder Keg.",Artifact,NA
40,1,Ajani Vengeant,SB,White Red,4,{2}{R}{W},NA,NA,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.",Planeswalker,Ajani
40,1,The Antiquities War,SB,Blue,4,{3}{U},NA,NA,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I, II — Look at the top five cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.
III — Artifacts you control become artifact creatures with base power and toughness 5/5 until end of turn.",Enchantment,Saga
40,1,Overgrown Tomb,SB,Colorless,0,NA,NA,NA,"({T}: Add {B} or {G}.)
As Overgrown Tomb enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Swamp Forest
40,1,Dauntless Bodyguard,SB,White,1,{W},2,1,"As Dauntless Bodyguard enters the battlefield, choose another creature you control.
Sacrifice Dauntless Bodyguard: The chosen creature gains indestructible until end of turn.",Creature,Human Knight
40,1,Flashfires,SB,Red,4,{3}{R},NA,NA,Destroy all Plains.,Sorcery,NA
40,1,"Chandra, Flamecaller",SB,Red,6,{4}{R}{R},NA,NA,"+1: Create two 3/1 red Elemental creature tokens with haste. Exile them at the beginning of the next end step.
0: Discard all the cards in your hand, then draw that many cards plus one.
−X: Chandra, Flamecaller deals X damage to each creature.",Planeswalker,Chandra
40,1,Unexpectedly Absent,SB,White,2,{X}{W}{W},NA,NA,Put target nonland permanent into its owner's library just beneath the top X cards of that library.,Instant,NA
40,1,Worn Powerstone,SB,Colorless,3,{3},NA,NA,"Worn Powerstone enters the battlefield tapped.
{T}: Add {C}{C}.",Artifact,NA
40,1,Pernicious Deed,SB,Black Green,3,{1}{B}{G},NA,NA,"{X}, Sacrifice Pernicious Deed: Destroy each artifact, creature, and enchantment with converted mana cost X or less.",Enchantment,NA
40,1,Avacyn's Pilgrim,SB,Green,1,{G},1,1,{T}: Add {W}.,Creature,Human Monk
40,1,Glory-Bound Initiate,SB,White,2,{1}{W},3,1,"You may exert Glory-Bound Initiate as it attacks. When you do, it gets +1/+3 and gains lifelink until end of turn. (An exerted creature won't untap during your next untap step.)",Creature,Human Warrior
40,1,Never,SB,Black,3,{1}{B}{B},NA,NA,Destroy target creature or planeswalker.,Sorcery,NA
40,1,Council's Judgment,SB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA
40,1,Boros Charm,SB,White Red,2,{R}{W},NA,NA,"Choose one —
• Boros Charm deals 4 damage to target player or planeswalker.
• Permanents you control gain indestructible until end of turn.
• Target creature gains double strike until end of turn.",Instant,NA
40,1,Scroll Rack,SB,Colorless,2,{2},NA,NA,"{1}, {T}: Exile any number of cards from your hand face down. Put that many cards from the top of your library into your hand. Then look at the exiled cards and put them on top of your library in any order.",Artifact,NA
40,1,Day of Judgment,SB,White,4,{2}{W}{W},NA,NA,Destroy all creatures.,Sorcery,NA
41,1,Glen Elendra Archmage,MB,Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Faerie Wizard
41,1,Sensei's Divining Top,MB,Colorless,1,{1},NA,NA,"{1}: Look at the top three cards of your library, then put them back in any order.
{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.",Artifact,NA
41,1,Mana Tithe,MB,White,1,{W},NA,NA,Counter target spell unless its controller pays {1}.,Instant,NA
41,1,Remorseful Cleric,MB,White,2,{1}{W},2,1,"Flying
Sacrifice Remorseful Cleric: Exile all cards from target player's graveyard.",Creature,Spirit Cleric
41,1,Aether Hub,MB,Colorless,0,NA,NA,NA,"When Aether Hub enters the battlefield, you get {E} (an energy counter).
{T}: Add {C}.
{T}, Pay {E}: Add one mana of any color.",Land,NA
41,1,Wrath of God,MB,White,4,{2}{W}{W},NA,NA,Destroy all creatures. They can't be regenerated.,Sorcery,NA
41,1,Fractured Identity,MB,White Blue,5,{3}{W}{U},NA,NA,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,Sorcery,NA
41,1,Condescend,MB,Blue,1,{X}{U},NA,NA,"Counter target spell unless its controller pays {X}. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",Instant,NA
41,1,Snapcaster Mage,MB,Blue,2,{1}{U},2,1,"Flash
When Snapcaster Mage enters the battlefield, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",Creature,Human Wizard
41,1,"Teferi, Hero of Dominaria",MB,White Blue,5,{3}{W}{U},NA,NA,"+1: Draw a card. At the beginning of the next end step, untap two lands.
−3: Put target nonland permanent into its owner's library third from the top.
−8: You get an emblem with ""Whenever you draw a card, exile target permanent an opponent controls.""",Planeswalker,Teferi
41,1,Mind Twist,MB,Black,1,{X}{B},NA,NA,Target player discards X cards at random.,Sorcery,NA
41,1,Thoughtseize,MB,Black,1,{B},NA,NA,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,Sorcery,NA
41,1,"Elspeth, Knight-Errant",MB,White,4,{2}{W}{W},NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""",Planeswalker,Elspeth
41,1,"Elspeth, Sun's Champion",MB,White,6,{4}{W}{W},NA,NA,"+1: Create three 1/1 white Soldier creature tokens.
−3: Destroy all creatures with power 4 or greater.
−7: You get an emblem with ""Creatures you control get +2/+2 and have flying.""",Planeswalker,Elspeth
41,1,Godless Shrine,MB,Colorless,0,NA,NA,NA,"({T}: Add {W} or {B}.)
As Godless Shrine enters the battlefield, you may pay 2 life. If you don't, Godless Shrine enters the battlefield tapped.",Land,Plains Swamp
41,1,Watery Grave,MB,Colorless,0,NA,NA,NA,"({T}: Add {U} or {B}.)
As Watery Grave enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Island Swamp
41,1,Miscalculation,MB,Blue,2,{1}{U},NA,NA,"Counter target spell unless its controller pays {2}.
Cycling {2} ({2}, Discard this card: Draw a card.)",Instant,NA
41,1,Hostage Taker,MB,Blue Black,4,{2}{U}{B},2,3,"When Hostage Taker enters the battlefield, exile another target creature or artifact until Hostage Taker leaves the battlefield. You may cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any type to cast that spell.",Creature,Human Pirate
41,1,Mulldrifter,MB,Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental
41,1,Windswept Heath,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA
41,1,Creeping Tar Pit,MB,Colorless,0,NA,NA,NA,"Creeping Tar Pit enters the battlefield tapped.
{T}: Add {U} or {B}.
{1}{U}{B}: Creeping Tar Pit becomes a 3/2 blue and black Elemental creature until end of turn and can't be blocked this turn. It's still a land.",Land,NA
41,1,Arid Mesa,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA
41,1,Opposition,MB,Blue,4,{2}{U}{U},NA,NA,"Tap an untapped creature you control: Tap target artifact, creature, or land.",Enchantment,NA
41,1,Swords to Plowshares,MB,White,1,{W},NA,NA,Exile target creature. Its controller gains life equal to its power.,Instant,NA
41,1,Meloku the Clouded Mirror,MB,Blue,5,{4}{U},2,4,"Flying
{1}, Return a land you control to its owner's hand: Create a 1/1 blue Illusion creature token with flying.",Creature,Moonfolk Wizard
41,1,Demonic Tutor,MB,Black,2,{1}{B},NA,NA,Search your library for a card and put that card into your hand. Then shuffle your library.,Sorcery,NA
41,1,Simic Signet,MB,Colorless,2,{2},NA,NA,"{1}, {T}: Add {G}{U}.",Artifact,NA
41,1,Irrigated Farmland,MB,Colorless,0,NA,NA,NA,"({T}: Add {W} or {U}.)
Irrigated Farmland enters the battlefield tapped.
Cycling {2} ({2}, Discard this card: Draw a card.)",Land,Plains Island
41,1,Council's Judgment,MB,White,3,{1}{W}{W},NA,NA,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",Sorcery,NA
41,1,Moat,MB,White,4,{2}{W}{W},NA,NA,Creatures without flying can't attack.,Enchantment,NA
41,1,Tundra,MB,Colorless,0,NA,NA,NA,({T}: Add {W} or {U}.),Land,Plains Island
41,1,Shambling Vent,MB,Colorless,0,NA,NA,NA,"Shambling Vent enters the battlefield tapped.
{T}: Add {W} or {B}.
{1}{W}{B}: Shambling Vent becomes a 2/3 white and black Elemental creature with lifelink until end of turn. It's still a land.",Land,NA
